,Nouns
456,감동
460,사람
463,한참
465,제자리
466,그대로
470,감동
477,김광석
479,그날
480,모음곡
487,식구
488,자랑
489,간만
494,이야기
501,느낌
503,참고
504,김광석
505,노래
511,노래
512,미리
513,가시
515,재미
518,그날
519,홈페이지
520,가면
522,노래
523,제목
525,학번
526,남푠
527,학번
529,대학교
530,학년
531,축제
534,김광석
536,얘기
537,초등학교
538,입학
540,공주
543,살짝
544,걱정
545,엄마
546,아빠
547,대학
549,아주
551,오빠
552,경호원
553,파워
555,움직임
556,덕분
558,공주
563,시작
566,긴장
567,설레임
570,느낌
572,작전
573,크리
575,프로필
580,창작
581,몰입
583,새삼
584,느낌
585,김광석
586,생각
588,장면
591,노래
593,몰입
596,무영
597,라이터
599,순간
600,무영
601,아픔
602,사랑
603,눈물
604,오만석
605,노래
606,최재웅님
608,김정화
610,삼총사
611,그리스
612,레미제라블
613,아르
614,루팡
615,흥미
616,위주
620,정서
627,출연
629,연출
632,환절기
633,건강
636,안양
638,오기
639,출연
644,렵니
646,수고
649,여자친구
650,주년
651,기념
658,평소
659,취미
660,거리
662,예매
663,사실
664,김광석
667,걱정
668,김광석
670,사람
671,김광석
672,노래
674,감동
675,전달
676,우려
677,시작
678,정학
679,무영
681,대통령
682,경호실
684,에이스
685,시작
686,무영
687,보수
688,정학
689,서로
690,끈끈
691,우정
692,시작
695,몰입
696,시작
697,중간
698,중간
700,감초
701,연기
703,일품
705,자꾸
706,크게
707,웃기
708,시작
711,이야기
712,스포일러
713,유준상
714,노래
716,외모
720,느낌
721,사실
723,놀란
726,아이돌
727,출신
729,오종혁
731,노래
732,막스
735,여자친구
737,눈물
740,사람
741,오종혁
742,여자친구
744,사진
745,강요
747,왜냐면
749,피로
751,보상
754,서비스
756,실제
757,조각
761,동갑
763,함정
765,커튼
769,감동
772,얼굴
773,몸짓
776,뇌리
777,그날
778,가슴
779,추억
780,그날
781,그날
785,강력
786,추천
787,부모님
788,친구
789,연인
791,그날
793,감동
794,대학로
796,센터
797,스피커
798,김광석
799,노래
800,가슴
801,한구석
803,시작
806,관객
808,웃음
809,마냥
812,관객
813,가까이
814,호흡
815,무대
817,강태을
818,오종혁
819,방진
824,열정
826,연때
827,노래
829,노래
830,자꾸
831,노래
832,눈물
833,글썽
834,거릴
844,감격
845,감동
848,거듭
850,감동
852,내용
854,쏙쏙
855,입력
856,런가
857,노래
864,감상
867,몰입
871,연기
872,몰입
873,나머지
874,눈물
875,콧물흘리
876,열연
878,관객
880,감동
883,김광석
884,노래
886,어도
887,마음
890,노래
893,시대
894,상황
895,절절
896,표현
897,거기
898,노래
899,볼거리
900,아주
902,그날
905,랭킹
906,자리
907,차지
909,사람
910,느낌
911,대부분
913,그날
915,대중
916,공감
924,번의
927,차지
929,그날
930,열정
931,응원
932,사랑
933,것임
934,약속
935,경북
936,포항
937,아침
938,일찍
939,준비
940,타고
942,여행
944,오른
948,대감
949,점점
951,센터
953,진정
954,커피
955,한잔
958,공연장
959,긴장감
964,그날
965,처음
966,내용
967,시작
969,연기
970,노래
971,솜씨
972,노래
973,가사
975,가슴
976,지창욱
977,방진
978,님들
979,목소리
980,노래
982,생각
988,점점
990,기대
994,창작
997,여행
998,기억
1000,앓이
1003,주인공
1004,열연
1005,깨알
1006,운영
1007,관역
1008,서현철
1010,구역
1012,정표
1013,대식
1015,김대현
1016,서역
1017,김소진
1019,무한
1020,박수
1022,오만석
1024,지창욱
1026,그날
1028,추천
1029,김광석
1030,노래
1031,더욱
1032,그날
1033,눈물
1034,지난날
1035,기억
1036,가슴
1037,멍에
1039,자서전
1041,그날
1043,유준상
1044,연기
1046,감동
1048,그날
1049,제작
1050,진과
1052,무한
1053,박수
1054,김광석
1055,절절
1056,노래
1057,가슴
1058,사랑
1059,이야기
1060,파워
1061,안무
1062,가창력
1063,환상
1064,무대
1065,배경
1066,처음
1067,압도
1069,연극
1070,장면
1074,내기
1077,기분
1078,친구
1080,기대
1084,처음
1086,김광석
1087,노래
1089,스토리
1091,열정
1093,최고
1094,기회
1096,보구
1098,요소
1099,노래
1100,웃음
1101,감동
1102,좀더
1103,자리
1104,일찍
1106,여운
1108,가르마
1109,지창욱
1110,폐활량
1111,동료
1112,연기
1113,남자
1115,듣기
1116,목소리
1117,기억
1118,지창욱
1119,노래
1122,그날
1123,감동
1126,내용
1127,김광석
1128,노래
1131,음악
1133,연기
1136,못내
1137,유준상
1138,성대
1140,축복
1142,최고
1145,달이
1146,지난
1149,엄마
1150,미소
1153,부모님
1155,서울
1157,세미
1158,막공
1159,그날
1163,지방
1165,생각
1166,오종혁
1170,최고
1171,최고
1175,매력
1176,스토리
1177,음악
1178,짜임새
1179,이야기
1180,조화
1182,극장
1183,꼬졌음
1185,극장
1186,출입구
1188,지인
1190,죽음
1191,소방
1192,설비
1195,종로
1196,구청
1197,문의
1198,생각
1199,김광석
1200,노래
1201,그날
1202,가사
1205,스토리
1206,가파르
1210,마무리
1212,한숨
1216,마무리
1217,운동
1218,기분
1219,강약
1220,조절
1223,생각
1226,그날
1227,창작
1229,시작
1230,군무
1231,스토리
1232,재미
1233,별로
1235,노래
1237,맘마미아
1239,김광석
1240,노래
1241,그날
1242,사실
1244,구성
1246,몇몇
1247,젊음
1248,행진
1250,스토리
1253,그날
1255,스토리
1256,나름
1257,구성
1260,김광석
1261,노래
1263,군대
1264,남자라면
1267,이등병
1268,편지
1271,무한도전
1275,과장
1276,하차
1278,서른
1279,즈음
1282,사랑
1283,이유
1284,사랑
1285,가을
1286,하늘
1287,편지
1289,요즘
1290,사운드
1291,어쩌면
1294,가사
1296,워낙
1297,명곡
1300,스토리
1301,노래
1302,스토리
1304,먼저
1305,공연장
1307,이야기
1308,대학로
1310,센터
1313,그동안
1314,대학로
1315,공연장
1318,공연장
1319,나름
1320,대학로
1321,공연장
1322,생각
1323,생전
1324,처음
1325,어림
1326,잠실
1327,샤롯데
1329,공연장
1330,티켓
1331,건물
1332,위층
1333,공연장
1334,지하
1336,엘리베이터
1338,계단
1341,대학로
1342,공연장
1344,최상급
1345,대략
1346,줄거리
1347,과거
1348,현재
1349,이야기
1350,진행
1351,생각
1353,자연
1354,이야기
1355,장면
1356,제법
1357,김광석
1358,노래
1360,신경
1366,지휘자
1367,연주
1368,라이브
1369,연주
1371,귀가
1373,호강
1374,몇몇
1378,여자
1380,연기력
1384,남자
1385,이야기
1386,줄거리
1387,신경
1388,수도
1389,남자
1392,때로는
1393,연기
1394,대비
1395,런가
1396,여배우
1397,연기
1399,마음
1403,남자
1404,갈등
1405,해결
1408,몇몇
1409,순간
1410,성의
1411,연출
1412,보신
1415,편지
1417,장면
1419,생각
1422,사람
1423,대부분
1424,공감
1426,여배우
1427,비중
1430,장면
1432,감정
1433,전환
1435,갈등
1436,해소
1437,장면
1440,할애
1442,몇몇
1446,불구
1447,추천
1450,생각
1451,나이
1453,김광석
1454,노래
1456,사람
1457,라면
1459,더욱
1461,김광석
1462,노래
1463,스토리
1464,사랑
1465,주제
1466,세부
1467,스토리
1472,생각
1473,충분
1474,문득
1475,생각
1477,여름
1478,초가을
1480,시작
1481,겨울
1483,생각
1487,나이
1488,또래
1489,김광석
1490,노래
1492,통해
1493,노래
1494,스토리
1495,노래
1496,노래
1503,정학
1505,오만석
1506,무영
1508,최재웅
1509,그녀
1511,방진
1512,오만석
1514,정학
1515,세월
1516,차이
1517,무영
1518,관계
1520,최재웅
1522,무영
1524,생각
1525,무영
1526,연기
1527,노래
1531,방진
1533,그녀
1534,무영
1535,정학
1536,사이
1537,균형
1539,이외
1543,소재
1544,노래
1547,그날
1549,그날
1551,그날
1552,김광석
1553,노래
1555,스토리
1556,감동
1560,두번째
1562,라이센스
1565,감동
1566,재미
1568,정서
1570,스토리
1571,감동
1573,남편
1574,워낙
1575,김광석
1576,노래
1577,선택
1579,주위
1580,사람
1584,무대
1585,치가
1587,노래
1588,스토리
1589,전개
1591,흐름
1592,개연
1594,느낌
1596,느낌
1600,강태을배우
1601,정학
1605,아주
1607,그날
1608,그날
1609,서울
1611,센터
1617,연기
1618,노래
1619,연출
1620,무대
1621,극본
1624,무대
1625,지방
1627,돈다
1634,최고
1635,작품
1636,온몸
1637,전율
1638,최고
1639,작품
1641,세번
1642,질리
1643,작품
1644,한가지
1646,김정화
1647,노래
1649,감정
1650,이입
1651,그거
1652,최고
1653,주크박스
1655,라며
1657,몇번
1659,부산
1661,독창
1662,내용
1664,음악
1665,가슴
1669,유준상
1670,눈물
1671,인상
1672,깨알
1673,재미
1674,음악
1675,감동
1678,강태을
1679,지창욱
1680,콤비
1681,그날
1685,최고
1687,나중
1691,소식
1694,부모님
1698,노래
1700,신분
1705,시야
1706,방해
1709,그날
1710,스토리
1711,연출
1712,무대
1713,오케스트라
1715,연기
1717,강력
1718,추천
1719,마지막
1720,연때
1721,지방
1723,김광석
1724,세대
1725,사람
1726,김광석
1727,노래
1730,반신반의
1731,그날
1734,기립박수
1735,기회
1739,생각
1742,프리뷰
1743,기간
1744,그날
1746,느낌
1748,강태을
1749,지창욱
1750,페어
1751,연기
1752,노래
1753,무대
1754,뭔가
1755,그날
1756,번만
1760,생각
1762,보지
1764,점점
1767,머리
1769,김광석
1771,노래
1772,그날
1773,막공
1774,예매
1777,자리
1781,두번째
1783,한자리
1786,그날
1787,프리뷰
1788,기간
1789,느낌
1790,자못
1791,감동
1792,기대
1794,유준상
1796,강태을
1800,느낌
1801,아주
1806,연기
1807,노래
1808,덕분
1811,유준상
1814,수가
1817,막공
1818,커튼
1820,유준상
1824,스탭들
1825,비롯
1826,앙상블
1827,이름
1830,인사
1831,막공
1832,커튼
1834,참여
1837,근황
1841,관객
1845,감사
1851,감동
1855,캐스트
1857,감동
1858,그날
1863,작품
1867,본적
1869,막공
1870,엄마
1871,노래
1874,오웅방
1875,막공
1877,그날
1879,작품
1880,문득
1881,문득
1882,작품
1883,지방
1885,화이팅
1886,완전쵝오
1887,노래
1888,스토리
1889,최고
1891,그날
1893,극장
1895,최고
1897,신분
1898,대학생
1900,인터넷
1901,서핑
1902,그날
1903,김광석
1905,노래
1907,더욱
1908,흥미
1909,연기
1912,유준상
1916,고민
1918,여자친구
1919,보기
1922,예매
1923,여자친구
1924,유준상
1928,평생
1929,기억
1935,막공
1941,이해
1944,눈물
1945,무영
1946,정학
1947,대화
1948,생각
1949,만해
1950,김광석
1951,노래
1954,작품
1955,지방
1957,서울
1959,수원
1961,오만석
1963,그날
1964,서울
1966,사실
1967,유준상
1968,최재웅
1971,가운데
1972,자리
1975,컨텍
1976,기분
1978,노래
1980,미리
1981,노래
1983,연기
1984,재미
1987,상구
1988,감동
1989,최고
1993,유준상
1994,오종혁
1995,안산
1999,소재
2001,기존
2005,완성
2006,작품
2007,만들기
2011,엇네
2012,후기
2013,유준상
2014,오종혁
2016,캐스팅
2018,햇습니
2019,유준상
2021,잭더리퍼
2022,레베카
2026,엇습
2027,그날
2030,오종혁
2031,대안
2033,와우
2035,스토리
2036,음악
2037,무대
2040,엇답
2041,다지
2042,방공
2044,그날
2045,화이팅
2046,친구
2047,재미
2048,이야기
2049,감동
2050,그날
2052,무대
2053,스토리
2054,음악
2057,몇번
2058,더보
2063,오정
2064,학과
2065,웅무영
2066,조화
2067,그대
2070,그대
2071,음성
2073,기쁨
2075,그날
2076,노래
2077,편곡
2078,스토리
2080,센스
2081,대사
2082,연출
2084,분위기
2086,그날
2087,내년
2089,오만석
2090,연기
2091,유준상
2092,최재웅
2093,방진
2094,캐스팅
2095,창작
2097,한계
2098,이자
2099,가능성
2100,아주
2101,아주
2102,타협
2103,타협
2104,색깔
2109,노래
2111,흥미
2112,유준상
2113,감독
2115,수원
2116,엔딩
2120,장면
2122,걱정
2123,김광석
2124,노래
2126,가슴
2127,뭔가
2129,지창욱
2130,목소리
2131,김정화
2133,뭔가
2134,위축
2137,목소리
2138,뭔가
2139,자신감
2142,막공
2144,마지막
2146,마지막
2149,유준상
2150,지창욱
2151,열연
2152,김광석
2153,추억
2154,노래
2155,이어진
2156,감동
2157,무대
2160,무대
2162,감동
2163,여운
2164,김광석
2165,음악
2166,사람
2171,노래
2172,이야기
2174,마음
2176,친구
2178,공연장
2179,로비
2180,한참
2181,구경
2187,리도
2188,페어
2189,김광석
2191,노래
2192,편곡
2193,음악
2194,회전무대
2196,커튼
2197,이용
2198,무대
2199,장치
2201,해안
2202,대학로
2203,기원
2204,남녀
2205,노소
2207,김광석
2208,노래
2209,맘껏
2212,대통령
2213,경호원
2215,테마
2218,추천
2220,세미
2222,공과
2223,예매
2224,막공
2225,유준상
2226,지창욱
2227,방진
2229,페어
2231,거원
2232,마지막
2233,유준상
2234,지창욱
2236,개그
2237,콤비
2238,사서
2239,개그
2240,방진
2241,송상
2243,노래
2244,취해
2246,눈물
2247,바다
2250,리도
2251,커튼
2252,콜때
2253,유준상
2254,눈물
2255,시작
2256,조연
2257,눈물
2259,여운
2260,편곡
2261,이면
2262,편곡
2263,연기면
2264,연기
2265,무대
2266,무대
2270,세미
2271,막공
2272,강태을
2273,지창욱
2274,김정화
2276,페어
2278,자꾸
2279,강태을
2281,마지막
2282,장면
2283,노래
2284,완성
2285,눈물
2288,고민
2291,통해
2294,그날
2295,하루
2296,유준상
2297,지창욱
2299,막공
2302,호흡
2303,그동안
2304,노고
2306,커튼
2310,앙상블
2311,단원
2314,이름
2318,기다림
2321,퇴근길
2323,유준상
2324,악수
2325,영광
2326,기억
2330,수고
2331,두번째
2334,전체
2335,동선
2339,느낌
2341,공이
2344,스탭들
2345,소개
2346,마음
2347,지방
2349,나중
2350,재연
2352,마음
2353,재미
2354,감동
2355,추억
2356,선사
2361,마지막
2364,김광석
2365,노래
2366,창작
2370,쭉쭉
2371,발전
2373,감동
2374,마음
2377,하루
2378,종일
2379,마음
2380,막공
2381,캐스팅
2382,지창욱
2385,발견
2386,노래
2387,센스
2388,유준상
2391,기분
2393,방진희
2395,목소리
2396,감성
2397,마지막
2398,무대
2399,인사
2400,오래오래
2401,기억
2405,수고
2408,최고
2410,서울
2411,그날
2413,김광석
2415,내용
2417,내용
2419,관계
2420,억지로
2422,정학
2423,무영
2424,역할
2425,유준상
2426,최재웅씨
2427,연기
2429,진의
2430,박정
2431,표씨
2432,이정열
2433,김대현
2437,서로
2441,순간
2443,느낌
2445,감성
2446,간직
2447,순간
2448,살짝
2449,기억
2450,스토리
2452,연기
2454,노래
2456,창작
2460,연기
2461,노래
2464,마지막
2467,아들
2468,녀석
2469,고등학교
2470,동아리
2473,광석
2474,노래
2475,곧잘
2476,학창시절
2477,사랑
2478,구내
2479,남자친구
2481,노래
2482,열광
2483,세월
2485,아들
2486,사랑
2487,먼지
2488,노부
2489,부의
2490,이야기
2493,치면
2495,이름
2496,자가
2498,남편
2500,모레
2501,기말고사
2503,불구
2504,아들
2506,데리
2509,손바닥
2510,박수
2512,소리
2513,아들
2514,녀석
2515,노래
2518,오후
2519,오래오래
2520,남편
2521,보람
2522,친구
2523,추천
2524,보람
2525,시보
2527,음악
2528,사람
2529,감동
2530,추억
2531,기억
2532,감정동
2534,어제
2538,감동
2541,아주
2543,웅배우
2544,환상
2545,조합
2547,가슴
2548,지면
2549,머리
2551,입가
2553,넘버
2556,상콤
2558,노래
2563,열연
2564,고생
2565,지방
2566,투어
2567,홧팅입니
2569,고등학교
2571,김광석
2572,처음
2574,나이
2576,노래
2577,감정
2578,지난
2581,감동
2582,창작
2585,대학로
2588,대극장
2589,음향
2594,그날
2598,금방
2600,공이
2604,구해
2606,보람
2608,노래
2609,연기
2610,내용
2613,연극
2616,작품
2619,본적
2621,그날
2625,마지막
2628,애드리브
2629,노래
2630,액션
2631,무대
2632,연출
2634,평소
2635,김광석
2636,노래
2640,마지막
2643,생일
2645,가슴
2648,거린답니
2649,동생
2653,동생
2658,대학로
2662,마지막
2664,그날
2665,화이팅
2668,김광석
2669,노래
2671,김광석
2673,내용
2674,김광석
2675,이야기
2677,자연
2678,연결
2679,마지막
2680,감동
2681,이면
2683,어쨌든
2685,최고
2687,요즘
2688,사정
2690,감정이입
2691,그날
2692,달전
2693,예매
2694,남자친구
2695,생일
2700,오만석
2703,힐링
2704,김광석
2705,노래
2708,느낌
2709,미소
2710,잔뜩
2712,금은
2714,마지막
2716,감동
2717,재미
2720,스토리
2721,음악
2723,느낌
2725,연습
2726,대사
2728,표정
2730,어제
2731,부부
2732,할인
2735,마지막
2738,에너지
2739,결혼
2740,장면
2741,눈물
2742,코끝
2743,눈물
2744,주르르
2745,르륵
2746,마지막
2747,유준상
2748,지창욱
2750,눈물
2751,대학로
2754,최고
2755,시설
2756,최고
2757,지방
2760,서울
2761,앵콜
2764,그날
2765,화이팅
2766,서울
2767,마지막
2770,예매
2773,열기
2775,부족함
2776,유준상
2777,지창욱
2778,방진
2780,마지막
2781,열정
2782,노래
2784,마음
2785,커튼
2789,스텝
2791,이름
2794,호명
2796,인상
2800,눈물
2801,그동안
2802,노력
2803,열정
2805,여운
2806,남아
2807,김광석
2808,노래
2809,새벽
2810,투어
2811,마지막
2812,제주
2814,예매
2815,부모님
2817,드릴
2818,쥬크박스
2820,해도
2822,드라마
2823,넘버
2828,처음
2829,연예인
2831,예매
2834,연예인
2838,생각
2839,감동
2840,감동
2841,깨알
2842,재미
2843,주신
2845,감사
2847,노래
2848,마음
2852,생각
2853,듭니
2855,노래
2857,그날
2858,주시
2859,연기
2860,주신
2862,감사
2866,막공
2868,눈물
2869,짜임새
2870,장유정
2871,연출가
2872,능력
2873,김광석
2874,노래
2875,편곡
2876,장소영
2877,음악감독
2878,온몸
2879,완성
2880,앙상블
2882,주연
2883,조연
2885,노래
2886,연기
2887,오케스트라
2890,조합
2891,창작
2895,활력소
2896,고생
2898,우시
2901,눈물
2905,희망
2907,절대
2908,후회
2915,예매
2919,후회
2927,호흡
2928,무대
2929,연출
2931,소문
2933,가원
2937,가슴
2938,지게
2939,연기력
2940,코끝
2941,노래
2943,그날
2944,만하
2945,마지막
2947,부랴부랴
2949,지방
2950,오웅방
2951,최고
2952,지방
2953,지방
2955,가면
2957,유준상
2960,세번
2962,내용
2963,내용
2965,연기력
2966,감탄
2967,세번
2969,저녁
2973,여운
2974,관람객
2977,준비
2978,억지로
2979,퇴장
2981,보기
2983,감동
2986,그날
2988,의문
2989,내용
2990,감동
2991,노래
2992,유준상
2993,목소리
2996,엊그제
2997,벌써
3000,음악
3001,스토리
3003,연기
3004,중간
3005,중간
3006,웃음
3008,요소
3010,흐름
3011,무너
3013,유준상
3015,소화
3017,공이
3019,감동
3020,강태을
3021,오종혁
3022,메인
3024,유준상
3025,지창욱
3027,문외한
3029,강태을
3030,인상
3031,오종혁
3032,클릭비
3033,세대
3034,나름
3035,인기
3036,충만
3039,사람
3040,어제
3041,저녁
3042,막공
3043,두번째
3047,주연
3050,매력
3051,유준상
3053,지창욱
3054,보조개
3055,쏙쏙
3056,노래
3058,연기자
3059,표정
3060,기도
3061,가족
3063,어제
3066,말씀
3068,아빠
3069,식사
3071,말씀
3072,목욕탕
3077,신분
3079,더랬습
3081,깨알
3082,에드
3085,커튼
3086,콜때
3088,눈물
3090,지방
3092,마지막
3093,화팅
3095,서울
3097,만날
3099,그동안
3100,수고
3102,점도
3103,재연
3104,초반
3106,시대
3107,다해
3109,정리
3110,기도
3111,유준상
3113,최고
3115,노래
3116,연기
3117,에너지
3120,김정화
3122,구성은
3124,노래
3126,몇번
3127,감동
3128,무대
3129,막공
3130,여운
3131,가수
3132,노래
3137,시도
3139,박수
3140,초반
3142,억지로
3143,노래
3145,느낌
3146,워낙
3147,김광석
3148,노래
3149,크게
3150,문제
3151,와이프
3152,음악
3153,음악
3154,노래
3155,몰입
3156,배경
3157,신경
3158,가운데
3161,끼익끼익
3163,거리
3164,소리
3165,그것
3167,공이
3168,정학
3169,무영
3171,강태을
3173,최고
3174,지창욱
3176,최고
3177,그날
3178,앙상블
3179,최고
3180,세번
3183,느낌
3186,색깔
3190,노래
3191,감동
3192,서울
3193,마지막
3196,그날
3197,수고
3198,김광석
3199,노래
3200,스토리
3202,탄생
3203,우리나라
3204,최고
3205,창작
3208,창작
3210,최고
3211,퀄리티
3212,그날
3213,처음
3215,막공
3216,선택
3217,내용
3218,중간
3219,중간
3220,깨알
3221,개그
3222,요소
3225,과거
3226,현재
3227,전체
3228,내용
3229,파악
3232,거기
3233,김광석
3234,노래
3235,금세
3238,공이
3239,커튼
3242,최고
3243,막공
3248,그날
3249,처음
3250,아쉬움
3251,막공
3255,김광석
3256,노래
3258,최고
3259,거기
3261,호흡
3264,앙코르
3268,일상
3270,시절
3271,생각
3278,노래
3280,곡마
3281,마음
3282,추억
3286,워낙
3287,평이
3288,기대
3291,열연
3292,무척
3295,이야기
3297,구역
3298,신분
3299,빵빵
3300,터트려
3301,오만석
3302,최재웅
3303,방진
3306,세분
3307,조합
3310,행운
3311,생각
3312,여운
3313,창작
3314,면서
3315,초연
3317,불구
3319,라면
3322,공연장
3324,생각
3326,처음
3328,유준상
3329,지창욱
3330,방진
3331,이정열
3332,김산호
3333,정순원
3334,그날
3335,막공
3338,그동안
3339,최고
3344,오백만
3345,마지막
3347,관객
3348,다가
3349,커튼
3351,자리
3353,기도
3354,내년
3357,만날
3359,마지막
3362,주인공
3365,편이
3366,그날
3368,퐁당
3370,지방
3372,가야
3374,별로
3375,관심
3376,어쩜
3380,몇번
3383,음악
3385,쏙쏙
3386,감동
3387,그동안
3390,김광석
3391,노래
3396,감동
3397,선사
3400,정학
3402,강태을
3405,빠삭하
3407,제겐
3409,빈틈
3410,경호원
3411,융통성
3412,순진무구
3413,우정
3414,역할
3416,적임
3417,생각
3418,김광석
3419,노래
3420,자칫
3421,우려
3422,목소리
3423,무난
3424,소화
3425,연습
3426,벌레
3427,두번째
3430,지난번
3434,한층
3436,성숙
3438,정학
3440,오만석
3443,대하
3444,빠삭하
3445,편이
3446,분도
3449,이름
3451,오만석
3452,수식어
3453,김광석
3454,노래
3456,정학
3457,역할
3458,무영
3459,역할
3461,두번째
3464,지난번
3465,연때
3468,한층
3470,정학
3473,마지막
3474,장식
3475,그날
3480,전율
3482,열연
3483,감탄
3484,무영
3486,지창욱
3488,드라마
3489,동해
3490,동해
3491,역할
3492,국민
3493,사랑
3494,무사
3495,백동수
3496,백동수
3497,역할
3498,카리스마
3499,발산
3500,열등감
3501,묶인
3502,불운
3503,천재
3505,오색
3506,색깔
3507,직접
3509,당시
3512,절치
3513,부심
3514,노력
3516,무영
3517,역할
3518,소화
3519,능청
3521,빈틈
3522,술함
3523,경호원
3525,소화
3526,노래
3528,무영
3530,오종혁
3532,오종혁
3534,보신
3536,말씀
3540,기대
3542,가수
3543,출신
3544,인지
3545,더욱
3546,달달
3547,감성
3548,표현
3550,마음
3551,깊이
3552,무영
3554,최재웅
3556,처음
3558,강태을
3559,지창욱
3560,조합
3561,반대
3562,생각
3563,능청
3565,지창욱
3567,무게
3568,보이
3569,카리스마
3571,무영
3572,역할
3573,정학
3574,역할
3578,본인
3579,역량
3581,카리스마
3582,파워
3583,두번째
3588,무영
3590,여유
3592,그녀
3594,김정화
3596,드라마
3597,인지도
3598,스타
3599,여주
3600,기대
3602,실망
3603,노래
3604,음정
3606,불안
3608,가슴
3609,아마
3612,긴장
3614,점차
3616,박수
3617,그녀
3619,방진
3621,안정
3622,음으로
3624,음색
3625,기분
3626,고음
3627,고음
3628,안정감
3629,저음
3630,저음
3631,감미
3632,로움
3633,듣기
3634,선율
3635,선사
3636,정학
3637,무영
3638,화음
3639,운영
3642,서현철
3646,그날
3647,아이콘
3649,알짜
3651,위트
3652,입담
3653,인생
3654,선배
3655,로서
3656,자식
3658,경호원
3659,해주시
3662,감탄
3663,운영
3666,이정열
3670,연습실
3671,실제
3672,무대
3673,처음
3675,사실
3676,서현철
3678,이정열
3680,서현철
3683,그대로
3684,느낌
3685,이정열
3688,본인
3689,이야기
3690,감정
3691,가득
3694,공감
3695,사지
3696,대식
3698,김대현
3700,트레이스
3702,통해
3703,처음
3704,감초
3705,자칫
3706,어두울
3707,수도
3708,전개
3709,빵빵
3710,관객
3711,웃음
3712,연기
3713,대식
3715,김산호
3717,팬층
3719,요즘
3720,케이블
3721,출연
3725,어깨
3726,능청
3727,연기
3728,웃음
3730,구역
3732,정표
3735,오색
3736,색깔
3737,느낌
3738,눈치
3739,제로
3740,정학
3742,도플갱어
3743,최고
3745,앙상블
3747,군무
3748,노래
3749,추억
3750,감상
3753,무대
3755,구역
3756,정순원
3759,오색
3760,색깔
3761,느낌
3762,눈치
3763,제로
3764,정학
3766,도플갱어
3767,최고
3769,앙상블
3771,군무
3772,노래
3773,추억
3774,감상
3777,무대
3778,김광석
3779,노래
3780,이자
3782,제목
3783,그날
3785,이등병
3786,편지
3787,서른즈음에
3789,노래
3790,먼지
3791,사랑
3792,거리
3795,주옥
3796,노래
3797,향연
3798,연때
3801,감동
3804,이점
3805,캐릭터
3806,창작
3808,캐스팅
3809,매력
3810,김광석
3811,목소리
3812,고요한
3813,마음
3814,평안
3815,안도
3818,지나
3821,여유
3825,김광석
3826,노래
3831,희망
3832,좌절
