,index,Rating,Id,Date,views,like,Title,Text
17,17,5,emin***예매자,2018.04.23,조회 38,"공감 0
공감하기",꼭 다시 보고싶어요,정말 최고의 뮤지컬이에요
18,18,5,miniorang***예매자,2018.04.23,조회 32,"공감 0
공감하기",별 다섯개,다들게요
19,19,5,hje5***예매자,2018.04.19,조회 86,"공감 0
공감하기",최고의 페미니즘 뮤지컬,감동적입니다넘버가 너무 좋아요
20,20,5,kmr***예매자,2018.04.18,조회 55,"공감 0
공감하기",아이비는 역시,역시는 역시였어요 진짜 지루할 틈이 없는 멋진 공연이었어요 아이비는 더욱 더 크게 성장 할 것 같아요 성량이 전보다 더 늘은거 같아서 팬으로써 뿌듯합니다 
21,21,5,jud***예매자,2018.04.17,조회 40,"공감 1
공감하기",최고의 뮤지컬,희곡 연기 노래 무대 연출 연주 등 뭐 하나 빠질 것 없는 최고의 창작 뮤지컬창작을 이렇게 훌륭하게 해낼 수 있다니전 출연진이 1인 다역을 정확한 발성으로 발음으로 본인이 조명받는 위치가 아님에도 섬세하게 연기하는 모습에 감탄했습니다극의 분위기를 제대로 살려주신 8인조 밴드 여러분 넘 고맙구요이렇게 감동적인 메세지를 전달하는 희곡 만들어주신 작가진 비롯한 제작진 여러분 감사합니다이번 공연 열심히 영업했고 다음 시즌도 기대합니다창작뮤지컬 화이팅
22,22,5,wonmich***예매자,2018.04.16,조회 37,"공감 0
공감하기",상이브라운 보고싶다,멋있다
23,23,5,angelin***예매자,2018.04.15,조회 30,"공감 0
공감하기",최고였습니다,정말 추천해요
24,24,5,midlui***,2018.04.13,조회 42,"공감 0
공감하기",레드북,스토리가 크게 취향은 아니었음에도 정말 좋았어요 올해의 그 어떤 극도 레드북보다 큰 의미를 주지는 못할 것 같아요 내가 나라는 이유로 지워지고 나라는 이유로 사라지는 모든 여성들이 언젠가 자신의 이야기를 할 수 있게 되길 바랍니다
25,25,4,chanso***예매자,2018.04.12,조회 54,"공감 0
공감하기",난 뭐지?,레드북을 너무 늦게 알게된 것이 아쉽다마지막 공연을 1주일 앞두고 네이버 메인에서 문화 소개를 보고 알았다-전세계적으로 미투 운동이 확산되고 있는 요즘 이런 뮤지컬이 국내 창작 뮤지컬이라는 사실을 알고 놀랐다주말에 시간이 맞지 않아 결국 평일 공연을 예매하게 되었지만 그게 또 마지막 공연이라서 신의 한수인기가 정말 좋아서 프로그램북도 사려고 했는데 이미 목요일에 매진되었다는 사실이 안타까웠다;창작 뮤지컬이라는 얘기를 듣지 못했으면 라이센스라고 생각했을 것이었다여성도 하고 싶은 것을 하며 살 수 있다는 의미를 담은 뮤지컬 넘버 난 뭐지가 인상적이었다특히나 야한 소설을 쓰면서 자신의 재능을 펼치지만 사람들의 편견에 부딪히며좋아하는 사람에게서도 외면을 당하는 주인공의 모습은 남일 같지 않았다마지막 공연이라서 커튼콜 후에 배우들이 한 명 한 명 진심을 담은 소감을 얘기하는 것도 인상적이었다여성들의 사회 진출이 억압되었던 저 빅토리아 시대로부터 수 백년이 지났는데도이 나라 이 사회는 어째서 아직도 여성이 남성과 대등한 관계가 되지 못하고 사회적 약자에 머무르는지-청소년 대학생들 단체 관람이 많아져서 인식을 바꿀 수 있었으면 좋겠고외국에까지 특히 이 뮤지컬의 실제 배경인 영국에까지 수출되기를 바란다그리고 여성뿐만 아니라 사회적 약자인 아동 노인 장애인 동성애자 크로스 드레서 모두 화이팅이 뮤지컬로 인해 모든 사람이 평등하고 누구에게나 편견이 없는 사회로 한 걸음 다가서기를 바라본다
26,26,5,koornd***예매자,2018.04.12,조회 22,"공감 0
공감하기",재밌어요,재밌어요
27,27,5,tnals1***예매자,2018.04.11,조회 38,"공감 0
공감하기",레드북은 짱입니다,레드북은 제 인생 뮤지컬이 됬습니다레드북 사랑해요
28,28,5,jinjin7***예매자,2018.04.11,조회 37,"공감 0
공감하기",최고의 뮤지컬,사랑은 마치 마치
29,29,5,ynpark***예매자,2018.04.09,조회 38,"공감 0
공감하기",레드북을 보고난 후,재연없으면죽는몸이됐어요
30,30,5,touyaz***예매자,2018.04.09,조회 21,"공감 0
공감하기",재밌었어요,두번째 봤는데 아이비 박은석 홍우진 배우님 너무 좋네요
31,31,3,jasmine***예매자,2018.04.09,조회 53,"공감 0
공감하기",다시올꺼죠?,캐스팅 잘 해서 다시 왔으면 좋겠어요 공연장도 바꾸고
32,32,5,skf***예매자,2018.04.09,조회 24,"공감 0
공감하기",너무 좋았어요,정말 다시 보고 싶은 극입니다
33,33,5,melong1***예매자,2018.04.09,조회 32,"공감 0
공감하기",당연한 것이 당연해질때까지,세상을 시끄럽게 만들어요레드북을 읽게 해주셔서 감사합니다
34,34,5,hyesun0***예매자,2018.04.09,조회 15,"공감 0
공감하기",최고,한번밖에 못 봐서 아쉬워용
35,35,5,ksh100***예매자,2018.04.09,조회 25,"공감 0
공감하기",레드북,지금까지 본 공연 중 탑에 든다 모든 넘버가 마음에 들지 않은게 없었고 웃고 울며 공감할 수 있는 훌륭한 소재의 이야기였다
36,36,5,mina***예매자,2018.04.09,조회 27,"공감 0
공감하기",로렐라이 보고싶어,언제와
37,37,5,mina***예매자,2018.04.09,조회 18,"공감 0
공감하기",안나 짱,완벽한 뮤지컬
38,38,5,prij***예매자,2018.04.09,조회 23,"공감 0
공감하기",진짜 갓띵작,레드북 너무너무 재밌어요 다음에도 꼭 박은석 유리아 홍우진 배우님 보고싶어요
39,39,5,haey***예매자,2018.04.09,조회 17,"공감 0
공감하기",레드북,또보고싶어요
40,40,5,phoo***예매자,2018.04.09,조회 6,"공감 0
공감하기",좋았습니다.,좋았어요
41,41,5,wntmg***예매자,2018.04.09,조회 20,"공감 0
공감하기",레드북 우리 금방 다시 만나요!!! 최고였어요,정말 최고안나는 최고의 여캐홍우진 로렐라이 짱
42,42,5,wntmg***예매자,2018.04.09,조회 25,"공감 0
공감하기",레드북 이시대 꼭 필요한 최고의 뮤지컬,웃음 감동 메시지 모두 갖추었다이상이 유리아 김국희 허순미 짱
43,43,5,orangel***예매자,2018.04.09,조회 14,"공감 0
공감하기",우리 소중한 추억을,빛나는 마음을 간직하도록
44,44,5,orangel***예매자,2018.04.09,조회 12,"공감 0
공감하기",ㅠㅠ,가지마 다시와
45,45,5,jjk9***예매자,2018.04.09,조회 10,"공감 0
공감하기",정말 좋았어요,최고
46,46,5,alsl231***예매자,2018.04.09,조회 12,"공감 0
공감하기",.,
47,48,5,***예매자,2018.04.09,조회 10,"공감 0
공감하기",.,
48,49,4,dangh***예매자,2018.04.09,조회 10,"공감 0
공감하기",좋아요,매우좋아요
49,50,5,badug***예매자,2018.04.09,조회 11,"공감 0
공감하기",감사합니다,감사합니다
50,51,5,lkw9***예매자,2018.04.09,조회 19,"공감 0
공감하기",레드북이라는 책을 읽게 해줘서 고마웠어요,마지막 공연 의미가 큰 작품이었습니다 배우들이 무대인사 때 했단 얘기처럼 미래엔 이 뮤지컬이 재미있지만 낡은 이야기가 되었으면 좋겠어요
51,54,5,lkw9***예매자,2018.04.09,조회 14,"공감 0
공감하기",좋았어요,좋았습니다 유리아 배우님 안나는 정말 최고였어요 노래도 너무 시원하고 감정도 좋고 거지 역의 허순미 배우님 책을 읽게 해줘서 고마웠어요 라고 살짝 바꿔서 하셨는데 거기에 또 눈물이 날 것 같았습니다
52,55,5,lkw9***예매자,2018.04.09,조회 11,"공감 0
공감하기",좋았습니다,좋았어요
53,56,5,fing***예매자,2018.04.09,조회 7,"공감 0
공감하기",좋아요,좋아요
54,57,5,hyy***예매자,2018.04.09,조회 10,"공감 0
공감하기",의미있고 좋은 극이에요,또 올라왔으면 좋겠고 다음번엔 극장이 좀 좋은 곳으로 왔으면 좋겠네요
55,58,5,hiv***예매자,2018.04.09,조회 17,"공감 0
공감하기",아직도 안 보셨습니까? 창작뮤지컬의 새로운 패러다임,창작뮤지컬의 희망입니다 한국에선 100년해도 더 해야할듯
56,59,5,badug***예매자,2018.04.09,조회 8,"공감 0
공감하기",감사합니다,감동적이에요
57,60,4,4555m***예매자,2018.04.09,조회 9,"공감 0
공감하기",그리운 레드북,벌써 보고싶어요
58,61,4,jhl0***예매자,2018.04.08,조회 14,"공감 0
공감하기",아이비스럽다,아이비가 연기하는 여주인공은 발랄하고 귀엽지만 자기주장 또렷한 멋진 여성이네요
59,62,5,svnat***예매자,2018.04.08,조회 12,"공감 0
공감하기",언제나 유쾌한 극,볼 때마다 느끼지만 유쾌한 느낌이 있는 극이다뜻하지 않게 페어막 공연을 보게 되었는데벌써 끝난다고 생각하니 아쉬움이 크다꼭 다시 돌아오길 바란다
60,63,5,tears***예매자,2018.04.08,조회 11,"공감 0
공감하기",꼭 다시 만나요,너무나 완벽했던 작품 레드북이 있어서 행복했습니다 배우 연출 작가 스탭 여러분들 다 고생하셨어요 우리 꼭 다시 만나요
61,64,5,fairev***예매자,2018.04.08,조회 8,"공감 0
공감하기",레드북,이 시대에 못사가 없어서는 안될 갓극 재연에선 세종엠 잃고 오슷 내자
62,65,5,beb***예매자,2018.04.08,조회 6,"공감 0
공감하기",정말 최고입니다,극작과 작곡가님 정말 대단하세요 볼 때마다 극이 주는 메시지가 너무 좋습니다
63,66,5,skyblue***예매자,2018.04.07,조회 11,"공감 0
공감하기","희망을 주는,심각하지만 즐겁게,웃음과 감동을 선사하는 창작뮤",주변에서 재밌단 추천만 믿고 보러갔다가 여자들도 뭐든 할수있다는 노래를 들으면서 웃음이 나와야 할 부분에서 나도 모르게 눈물 흘리고 글으 쓴단 이유만으로 이상한 사람 취급 받는 곳에서 당당하게 자신의 의견을 이야기하고 실행하는 당당한 주인공의 모습에서 힘을 얻을수있는 극입니다 초연이라 엉성한 부분도 있고 짜임새가 탄탄한건 아니지만 그 극을 이끌어가는 배우들의 합도 좋고 연기도 기대이상입니다 재연이 올라온다면 꼭 다시한번 보러갈 극이 틀림없습니다
64,67,5,loveeb2***예매자,2018.04.07,조회 11,"공감 0
공감하기",당연한 것들이 당연해질 때까지 세상을 시끄럽게 만들어요,고흐흑 바흐흑
65,68,5,amy7***예매자,2018.04.07,조회 4,"공감 0
공감하기",좋아요,레드북을 읽고 난 후♪
66,69,5,popi1***예매자,2018.04.06,조회 8,"공감 0
공감하기",뒤늦은 후기,앞으로 계속 이런 공연 많이 했으면 합니다더불어 레드북 다시 돌아오기를
67,70,5,paranm***예매자,2018.04.06,조회 460,"공감 1
공감하기",곧 돌아오길 바라며..,아쉽지만 마지막 공연이예요 마지막이라 자잘한 것들이 후해졌어요 빵집 주인이 거지에게 빵을 준다거나 하는 그리고 날이 너무 풀려서 더우셨나봐요 땀이 떨어지는 것이  너무너무 좋은 공연이라 보는내내 행복했어요 감사합니다
68,71,5,siari***예매자,2018.04.06,조회 32,"공감 0
공감하기",좋아요.,음악도 배우도 좋았습니다앞 쪽에 앉았는데 허리가 아파서 기립박수를 못 쳐드린 게 아쉽네요 
69,72,5,chocon***예매자,2018.04.06,조회 9,"공감 0
공감하기",사랑은 마치 오늘의 날씨처럼,경쾌하고 발랄하면서도 머리를 쾅 치고가는 뮤지컬
70,73,3,ssoo***예매자,2018.04.04,조회 793,"공감 0
공감하기",평이 엄청 좋아서..,평이 엄청 좋아서 기대를 많이 했었습니다주제를 다룬 내용이나 배우들 연기는 참 좋았습니다유쾌하기도 하고 사랑스럽기도 하고그렇지만 넘버가 잘 기억될만큼 중독성이 있는 것은 아니어서 조금 아쉬웠습니다그럼에도 전체적으로는 즐겁고 예쁜 극이었습니다
71,74,5,bluedi***예매자,2018.04.04,조회 17,"공감 0
공감하기","좋은 대본, 감칠나는 연기, 훌륭한 음악",좋은 창작 뮤지컬 한 편을 보았습니다앞으로 창작산실 뮤지컬 계속 찾아보고 싶을 정도로 좋았어요아이비님은 몇 년 전 다른 뮤지컬에서 봤던 연기보다 연기가 훨씬 좋아지셨어요다시 돌아오면 한 번 더 관람하고 싶어요
72,75,4,wldud2***예매자,2018.04.04,조회 17,"공감 0
공감하기",가지마ㅠ,다시 올거디 믿어요
73,76,3,jins***예매자,2018.04.04,조회 22,"공감 0
공감하기",레드북ㅠㅠㅠㅠㅠㅠ,
74,77,4,sangeui1***예매자,2018.04.04,조회 20,"공감 0
공감하기",레드북 굿!~,아이비 안나로 보았습니다연기하는거 처음 보는데 목소리가 너무 좋더라구염내용도 괜찮구요 보는 시각 생각이 좀 바뀌었어요 너무 재미있게 잘 봤습니다
75,78,5,tl***예매자,2018.04.04,조회 23,"공감 0
공감하기",이 극이 더이상 특별하게 회자되지 않는 세상,레드북이 특별하거나 울컥하게 한다거나 감동적인 스토리라거나 하는 말들이 나오지 않는 세상이 오기를 바라게 되네요 넘버가 하나씩 끝날 때마다 울려퍼지던 환호와 박수가 잊혀지지 않습니다 안나와 로렐라이 언덕의 여인들에게 감사를
76,79,5,alsl231***예매자,2018.04.04,조회 11,"공감 0
공감하기",.,
77,83,5,sumini0***예매자,2018.04.03,조회 11,"공감 0
공감하기",다시 와주세여,너무 좋았고 다음엔 와 함께 와주세여
78,84,5,kkl6***예매자,2018.04.03,조회 19,"공감 0
공감하기",막공을 앞두고... 당신을 기대해요,빠른 시기안에 더 많은 사람들이 볼 수 있도록 작품이 올라오길 바란다담고있는 이야기 연출 넘버 어느것 하나 빠지지 않고 소중했던 레드북처음에 올라왔을 때보다 훨씬 다듬어져서 너무 좋았고 언젠가 레드북의 주옥같은넘버들을 엮은  도 내줄 수 있길 기대해본다
79,85,5,ahqjadm***예매자,2018.04.03,조회 19,"공감 0
공감하기","ㄹㅔ드북 총막까지,,앙영",드북 총막까지앙영
80,86,5,ishim***예매자,2018.04.03,조회 21,"공감 0
공감하기",레드북을 읽고..아니 보고 난 후,진짜 너무 최고의 뮤지컬이네요2018년 들어서 가장 좋은 뮤지컬을 본 것 같은 두근거림이 있습니다넘버가 자꾸 흥얼거려지는데 오슷이 없어서 슬퍼요
81,87,4,bb061***예매자,2018.04.03,조회 16,"공감 0
공감하기",유쾌하고 기분 좋은 뮤지컬,별 기대는 안하고 간만에 보러 간 뮤지컬연인끼리 친구끼리 보기 좋은 유쾌하고 발랄한 뮤지컬이네요아이비씨가 나온 뮤지컬 많이 보지는 못했지만 예쁘고 사랑스러운 이번 역할에 딱이었던 것 같아요중간 중간 코믹한 부분이 있어 웃음포인트도 있고 전반적으로 너무 좋았습니다
82,88,5,mikalee***예매자,2018.04.03,조회 11,"공감 0
공감하기",다음에 또 만날 수 있길 바랍니다,당찬 주인공덕분에 반했습니다다음엔 도 같이 만나요
83,89,5,dream0***예매자,2018.04.03,조회 19,"공감 0
공감하기",내년에 또봐요!,최고였습니다 창작뮤지컬의 가능성을 봤네요 제2의 내가 되기를마지막공연은 처음 관람해봤는데 커튼콜 때 모든 배우분들의 소감을 각각 들어볼 수 있어서 뜻깊었어요 미투운동관련해서 연기때문에 힘드셨던 점도 있었고 첫 작품이셨다고 눈물 흘린 배우님도 계셨습니다정말 잘봤습니다 이번엔 혼자 관람했었는데 다음에는 지인에게 강력추천해서 데려가려고요 모든 배우분들 스텝분들 수고하셨습니다
84,90,5,996***예매자,2018.04.03,조회 10,"공감 0
공감하기",재밌고 좋은 작품입니다,다음에 올라오면 또 보러갈게요
85,91,5,vpoo***예매자,2018.04.02,조회 16,"공감 0
공감하기",이 좋은 극에 병크 좀 그만,다른 제작사가 다른 극장에서 올려주길극 배우 넘버 연출 모두 정말 최고입니다
86,92,5,dltmda***예매자,2018.04.02,조회 8,"공감 0
공감하기",최고의 뮤지컬,너무나도 좋은 뮤지컬 꼭 돌아오길
87,93,5,puregir***예매자,2018.04.02,조회 18,"공감 1
공감하기",하루에도 몇번이나 울컥하고 차올랐다,끝내 삼켜버린 말들거기 그 자리에서 지금 그 모습으로당신의 이야기를 들려줘요거기 그 자리에서 지금 그 모습으로당신의 이야기를 들려줘요
88,94,5,puregir***예매자,2018.04.02,조회 21,"공감 1
공감하기",레드북을 읽고난후,그동안 내가 한 잘못을 알게 됐어요이해할 수 없다고 차라리 오해하고남들과 다르다고 함부러 바꾸려 했죠당신이 아닌 나를 위해서당신을 바꾸려했죠
89,95,5,jiny0***예매자,2018.04.02,조회 12,"공감 1
공감하기",얼른 다시 돌아와 주세요!!,오랫만에 명작 중의 명작을 만나 너무 행복했습니다얼른 다시 돌아오길 바라며모든 배우 및 스탭들 수고 많으셨습니다
90,96,5,carolin***예매자,2018.04.02,조회 15,"공감 1
공감하기",역시 재미있는 극 너무 좋습니다!,거기에 너무 좋은 메시지 까지어쩜 끝날수가 있죠 레드북 어서 빨리 돌아와주세요 그때까지도 지현준씨가 지금과 같은 태도시라면꼭 빼고 오셨으면 좋겠네요
91,97,5,dailyp***예매자,2018.04.02,조회 14,"공감 0
공감하기",안나 덕분에 행복했어요.,공연이 끝나고 집으로 돌아가는 길많은 사람들이 안나와 로렐라이의 여인들과 브라운을 생각하면서 행복해하는 모습을 보았아요좋은 공연을 향한 마음은 사람들 사이에서 크게 다르지 않구나라는 걸실감한 순간이였습니다멋지고 아름다운 안나 덕분에 러닝타임 내내 그리고 집으로 돌아오는 길까지도저 또한 행복했습니다극장이 어느 자리에 앉아도 시야방해가 발생하더군요그런점만 제외하면 레드북 참 좋았습니다
92,98,5,ksr***예매자,2018.04.02,조회 10,"공감 0
공감하기",레드북빨리돌아와요,그동안 레드북을 읽을수 있어서 넘 좋았어요삼연 빨리 돌아와주세요
93,99,5,sorid***예매자,2018.04.02,조회 11,"공감 0
공감하기",진짜 모두 꼭 봤으면 하는 뮤지컬,모두에게누구에게나추천해주고싶습니다당연한 것들이 당연해질 때까지
94,100,5,sorid***예매자,2018.04.02,조회 10,"공감 0
공감하기",인생 최고 국내 창작극,빨리 다시 돌아와요
95,101,5,azarr***예매자,2018.04.02,조회 7,"공감 0
공감하기",당첨되라 얍얍얍,잘 보고 왔어요
96,102,4,heali***예매자,2018.04.02,조회 10,"공감 0
공감하기",극은너무좋았다,세종 자리는 너무 안좋았지만
97,103,5,dkrlehowl***예매자,2018.04.02,조회 11,"공감 0
공감하기",정말 좋은 뮤지컬~~ 강추강추,넘버와 내용의 구성도 너무 좋고 특히 아이비님의 노래와 목소리에 반한 공연이었어요
98,104,4,seonurye***예매자,2018.04.02,조회 12,"공감 0
공감하기",재밌었어요,직설적이고 매력적이네요 안나가 멋졌습니다
99,105,5,ppong***예매자,2018.04.02,조회 13,"공감 0
공감하기",정말 고마웠습니다 레드북,정말정말 잊지 못할 공연이었어요 얼른 또 만났으면
100,106,5,ppong***예매자,2018.04.02,조회 11,"공감 0
공감하기",레드북,도 사고싶어요
101,107,5,ppong***예매자,2018.04.02,조회 10,"공감 0
공감하기",레드북,오픈런도 좋아요
102,108,5,ppong***예매자,2018.04.02,조회 18,"공감 0
공감하기",레드북,내년초 돌아오면 좋을 것 같아요
103,109,5,chaem***예매자,2018.04.02,조회 11,"공감 0
공감하기",너무나 멋진 공연 감사합니다!!!!,2018329 세미막유리아 박은석 지현준 김국희 김승용 원종환 안창용 윤정열 외 배우님들진짜 너무나 멋진 공연 만들어 주시고 열연해 주셔서 모든 스텝분들 배우님들께 감사드려요보는 내내 너무 행복했습니다 어떻게 모든 넘버와 모든 대사가 그리 완소인 건지이날 세미막 답게 관객들 반응도 넘나 좋았고 커튼콜 때 무대인사도 감사했습니다내년에도 내후년에도 만날 수 있길 바라봅니다
104,110,4,kciamr***예매자,2018.04.02,조회 13,"공감 0
공감하기",레드북 가지마,세미막으로 자첫했는데 너무 후회왜 진작 보지 않았을까 너무 비싸서 고민하다가 한번은 봐야지 하고 봤는데너무 좋음  그래도 그 극장에서 그 가격이면 너무 비쌈극도 넘버도 배우들도 다 좋지만 극장이랑 가격이
105,111,5,dmsrud***예매자,2018.04.02,조회 9,"공감 0
공감하기",최고! 또보고싶어요ㅜㅠ,레드북을 보면서 생각을 참 많이 했어요꼭 다시 돌아왔으면 좋겠네요김국희배우님의 도로시도유리아배우님의 안나도너무 사랑하게 되었어요♥
106,112,5,ththf***예매자,2018.04.02,조회 8,"공감 1
공감하기",너무너무너무 좋았어요,정말 이 작품을 보는 동안 모두 너무 행복하고이런 작품을 또 볼 수 있을까 싶었는데벌써 끝나버렸네요다음에도 꼭 돌아와주세요넘버들도 너무 좋지만 이야기가 너무 좋았어요오랜만에 정말 공연을 보며 행복했습니다
107,113,5,yoojin0***예매자,2018.04.02,조회 7,"공감 0
공감하기",진짜 최고!!!,앞으로도 이렇게 여성이 주체적인 주인공으로 나오는 연극 뮤지컬이 많이 나오길
108,114,4,kai9***예매자,2018.04.02,조회 10,"공감 0
공감하기",최고최고!!!!,짱짱짱 정말 정말 정말 좋아요
109,115,4,zpzp***예매자,2018.04.02,조회 12,"공감 0
공감하기",좋은 공연 후,공연 자체는 소음을 신경 쓰지 않고 볼 수 있을 정도로 너무 좋았고 완벽했습니다하지만 인터미션때 자리 번호까지 함께 컴플레인을 걸었음에도 안내 한번 하지 않는 어셔님들 덕분에 1막보다 시끄러운 2막과 직접 말씀드리자 무대인사 때에는 등 뒤를 발로 차는 행위까지 겪었네요
110,116,5,luieih***예매자,2018.04.02,조회 9,"공감 0
공감하기",왜없조,돌아와조
111,117,5,luieih***예매자,2018.04.02,조회 6,"공감 0
공감하기",로렐라이문학회,가입할래요
112,118,5,jinv***예매자,2018.04.02,조회 7,"공감 0
공감하기",빠른 시일내로 꼭 돌아와주길 ㅠㅠ,이시대에 가장 필요한 뮤지컬이예요꼭 빨리 돌아와주세요 갓상블들도 모두
113,119,5,luieih***예매자,2018.04.02,조회 6,"공감 0
공감하기",레드북사랑해요,오픈런 각
114,120,5,persi***예매자,2018.04.02,조회 6,"공감 0
공감하기",레드북,로렐라이 문학회 짱짱 감동
115,121,5,skyoymh***예매자,2018.04.02,조회 6,"공감 0
공감하기",레드북,배우님들 많이 행복했습니다그 동안 수고 많이 하셨습니다
116,122,5,lajun***예매자,2018.04.02,조회 5,"공감 0
공감하기",레드북,레브북을 보면서 용기와 힘을 얻었습니다수고 많이 하셨습니다감사합니다
117,123,5,orangel***예매자,2018.04.02,조회 4,"공감 0
공감하기",가지마라,레드북아
118,124,5,skyoymh***예매자,2018.04.02,조회 5,"공감 0
공감하기",레드북,용기를 주는 공연 감사합니다
119,125,5,kiss2***예매자,2018.04.02,조회 5,"공감 0
공감하기",정말 사랑하는 공연,빨리 돌아오길 바라면서 기다리고 있겠습니다
120,126,5,kwi***예매자,2018.04.02,조회 11,"공감 0
공감하기",총막 공연을 챙겨본 것도 참으로 오랜만이네요,2월 6일 첫공연부터 3월 30일 마지막 공연까지함께 웃고 울며 서로가 서로에게 위로가 되어줬던너무 소중했던 시간들이었습니다커튼콜에서 배우 한분 한분의 긴듯 짧은 듯한 소감들이관객들의 마음을 마지막으로 일렁이게 만들었던 것 같아요뮤지컬을 사랑하는 매니아 관객들이 궁극적으로 가장 바라는 것은관객이 공연을 보며 즐겁고 위로를 받듯이배우들 역시 관객들에게 위로를 받고 에너지를 받으며그 모든 시간동안 모두가 행복했으면 하는 것이 아닐까문득 그런 생각이 들었습니다이다정 배우의 마지막 소감을 그대로 돌려드리고 싶어요관객들에게 이렇게 사랑스러운 선물을 주어서 너무 고맙다구요레드북의 빠른 재연을 기다리며오늘도 저만의 이야기를 써내려가보렵니다
121,127,5,kwi***예매자,2018.04.02,조회 8,"공감 0
공감하기",만우절은 어제 끝났는데,왜 아직도 예매가능일자가 안 보이죠 레드북 빨리 돌아와요 
122,128,5,kwi***예매자,2018.04.02,조회 6,"공감 0
공감하기",사랑은 마치,우리의 만남처럼예상할 수 없지만기대하게 만들죠
123,129,5,kwi***예매자,2018.04.02,조회 6,"공감 0
공감하기",그대를 기대해요,레드북이 다시 돌아오는 그 날을
124,130,5,kwi***예매자,2018.04.02,조회 7,"공감 0
공감하기",우리는 우리를 위로하는 방법을 아는 거에요,관객에게 위로가 되었던 시간
125,131,5,kwi***예매자,2018.04.02,조회 8,"공감 0
공감하기",우리는 로렐라이,언덕의 여인들너와 나우리 모두가 로렐라이 언덕의 여인들이었던행복했던 그 시간
126,132,5,zayusy***예매자,2018.04.02,조회 7,"공감 0
공감하기",나는 나를 말하는 사람,제2의 누구가 아니라나 자신이 되는 내가 되자
127,133,5,whoauh***예매자,2018.04.02,조회 6,"공감 0
공감하기",정말 너무 좋은 공연이였어요,공연 너무 좋아서 행복한 시간이였습니다안나도 브라운도 행복하게 살았으면 좋겠네요
