Unnamed: 0.1,Unnamed: 0,index,Rating,Id,Date,views,like,Title,Text
715,780,780,5,skkh***예매자,2018.08.18,조회 12,공감 0공감하기,간만에 신이나는,너무 신나게 재미있게 봤어요배우들의 열정의 박수를 보냅니다
716,781,781,5,skyhan***예매자,2018.08.18,조회 12,공감 0공감하기,신나는 뮤지컬,배우님들 땀을 뻘뻘너무 신나고 재미있었습니다
717,782,782,5,kimthede***예매자,2018.08.18,조회 18,공감 0공감하기,뜨거운 여름 무더위를 한방에 날려줄,첫 뮤지컬이었던 만큼 기대감도 컸던 뮤지컬그 기대감을 충분히 만족 시켜줬던 뮤지컬 브로드웨이 42번가화려한 무대 연출 및 배우들의 연기 노래신나는 탭댄스와 함께 시간가는줄 몰랐던 2시간 40분무더웠던 이 여름 그에 대한 충분한 보상을 받은 느낌뮤지컬 브로드웨이 42번가꼭 봐욤 두번 아니 세번 봐욤 
718,783,783,5,rkr***,2018.08.18,조회 10,공감 0공감하기,넘 재미있어,정말로 재미있네요
719,784,784,1,dltngus***예매자,2018.08.18,조회 49,공감 0공감하기,브로드웨이42번가,브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가브로드웨이42번가
720,785,785,3,***예매자,2018.08.18,조회 53,공감 0공감하기,신나는 탭댄스 공연,엄마와 같이 보고 왔습니다어른들과 같이 관람하기 좋은 뮤지컬인것 같습니다음악위주보단든 탭댄스 위주의 공연이였고후반부 계단에서 춤추는 장면이 하이라이트인것 같습니다신나는 공연이였습니다감사합니다
721,789,789,5,lbyu***예매자,2018.08.18,조회 16,공감 0공감하기,브로드웨이,기대이상 잼나고 스트레스 팍팍 날려버렸어요
722,790,790,5,bong***예매자,2018.08.18,조회 13,공감 0공감하기,너무 씐나는 불금을 뮤지컬로 보냈네요라이브 후기,탭댄스에 매력에 퐁당너무나도 잘해주신 배우님들 감동입니다
723,791,791,5,***예매자,2018.08.17,조회 26,공감 0공감하기,넘 멋지고 잼있었어여,첫 뮤지컬 너무 재미있었어여배우들도 너무 멋있었구여이래서 뮤지컬을 보러다니는지 이제 이해가 되더라구여완전 짱 멋지고 잼있었어여
724,792,792,2,cad***예매자,2018.08.17,조회 108,공감 0공감하기,관객을 향한 은근한 왕따,재미 있다 신나기도 하고탭이라는 장르 자체가 빠른 박자를 만들어내고 볼거리도 다양하다보니 확실히 흥은 넘친다다만 관객으로서 어 니가 왜 여기서 왜 싶은 장면들이 많은 것대니가 살해위협을 받는다던가 그로인해 페기가 오해를 산다던가 하는 장면은 이해한다 뭐 있을 수 있는 일이니까그치만 공연이 시작되고 갑자기 사람이 죽고 그리고 계속 공연한다어 왜 어쩌라는거지 무슨 뜻이야 관객은 그렇게 갑작스레 왕따가 된다이 장면이 시사하는 바가 브로드웨이 42번가라는 화려한 뒷면속에 잔인함이 있고 아직 순수한 페기에게는 이해되지 않더라도 쇼는 계속되어야 한다는 뜻이 있다 고 관계자에게 설명을 들었다그래 설명을 이해 못한건 아니다 다만 극 전체에서 이 장면이 과연 필요한걸까그리고 이 극의 주인공은 남성이 아닌 여성이다 유명세를 타고났지만 이제는 뒤로 물러설 때가 된 대 여배우 도로시 브룩 그리고 이제 막 상경해 세상에 첫 발을 디딘 페기 소여 그런 페기를 응원하는 여자들그러다보니 남자역할들이 자기 주장을 하며 드러날 때마다 왜 여기서 니가 왜 나와 싶은거다 개인적으로 마쉬를 보면 시끄럽다는 생각이 들더라 페기를 향한 칭찬을 하는 인물이 나는 마지막까지 도로시이길 바랬지만 갑자기 남자가 등장하면서 찬물 끼얹은 기분 만약 페기가 겁에 질렸을 때 마쉬가 넌 내가 뽑았으니 할 수 있다가 아닌 도로시가 구석에서 엄지손가락을 들고 웃는 장면을 넣었다면 극 시간도 충분히 줄어들 수 있었을테지하여간 즐거운건 강제적으로 기분을 끌어올려진 기분이고 다시 볼 생각은 들지 않는다
725,793,793,4,on***예매자,2018.08.17,조회 51,공감 0공감하기,역시나,볼 수록 유쾌한 뮤지컬  
726,794,794,4,cematin8***예매자,2018.08.17,조회 21,공감 0공감하기,신나는 탭댄스,탭댄스 배워보고 싶게 만드는 신나는 댄스가 인상적이었습니다
727,795,795,5,***,2018.08.17,조회 54,공감 0공감하기,주저말고 보러가세요,오랜만에 본 뮤지컬인데 모두가 주인공처럼 춤 노래등 대단했습니다 무대연출도 지루할 틈이 없었어요
728,796,796,4,mina***예매자,2018.08.17,조회 29,공감 0공감하기,재밌게 잘 봣어요라이브 후기,어른들도 많앗고 아이들도 있더라구요 전연령층을 아우를수있는 그런 극이었네요 정말 화려하고 단영배우님 넘 잘하셔서 놀랬습니다 재밌게 잘 봤고요 곧 끝이라니 넘 아쉽네용 
729,797,797,5,heshed1***예매자,2018.08.16,조회 38,공감 0공감하기,가족 모두 만족한 신나고 유쾌한 공연,화려한 탭댄스와 유쾌함을 주는 공연이여서남편도 초등생인 두 자녀도 정말 재밌었다고 시간가는 줄 모르고 웃으며 봤다고 좋아했습니다4학년인 아들은 줄리안마쉬를 외치며 도로시 손짓을 흉내내네요
730,798,798,4,rkgus***예매자,2018.08.16,조회 28,공감 0공감하기,신나고 흥겨운 공연,탭댄스와 춤 노래 등 볼거리가 다영한 것이 좋았어요 큭히 탭댄스가 일품이요
731,799,799,5,jlsl***예매자,2018.08.16,조회 67,공감 0공감하기,화려하고 구성탄탄하고 배우연기 빵빵한 공연,사실 진짜 브로드웨이에서 공연을 몇 회 보고국내 뮤지컬은 잘 안보게되었는데기대없이 갔는데 너무너무 재밌고 알차고 멋진 공연이었습니다완전 강추해욧 
732,800,800,5,idton***예매자,2018.08.16,조회 34,공감 0공감하기,여운이남는공연,배우들의 연기와 탭댄스의 여운이 아직도한번더 봐야겠어요
733,801,801,5,sylee***예매자,2018.08.16,조회 45,공감 0공감하기,탭댄스가 압권이었어요,5개월된 아기 돌보느라 다른 여가 생활은 엄두도 못내는 조카를 위해 마련한 관람이었습니다흥겨운 리듬과 배우들의 열정이 듬뿍 담긴 무대탭댄스가 황홀했습니다
734,802,802,2,jsj***예매자,2018.08.16,조회 161,공감 0공감하기,아쉬운 부분,항상 느끼는 거지만 전문 뮤지컬 배우들로 구성된 작품을 보고싶네요아 언제 목소리가 갈라질지 불안불안힘든 표정에 안타까움까지그렇지만 완벽했던 탭댄스와 화려한 의상은 볼만했습니다
735,803,803,4,rebe***예매자,2018.08.16,조회 94,공감 0공감하기,꽉찬 시간 아쉬운 마지막,시간 가는 줄 모르고 봤어요 홍지민님 짱 강동호님의 발견그리고 탭댄스 무대를 위한 배우들의 열정이 보여 뭉클했어요다만 마지막은 한번더 무대인사 해주지이렇게 끝난거 맞나싶게 여운을 느낄 겨를도없이 끝나고 관객들 바로 퇴장그 점은 내내 아쉽네요
736,807,807,5,dltheka***예매자,2018.08.16,조회 43,공감 0공감하기,좋습니다,좋은 하루 보낼 수 있었습니다
737,808,808,4,downstr***예매자,2018.08.16,조회 40,공감 0공감하기,유쾌한 탭댄스의 향연,너무 덥고 지치는 일상속에서 시원한 탭댄스의 향연으로 빠져드는 시간너무 진부하고 요즘 시대와 잘 안맞는 정서이지만배우와 앙상블의 열연과 경쾌함때문에 다시보게 되는홍지민배우 성량 애드립 짱짱막공이 얼마남지 않아 아쉽네요
738,809,809,4,lsb0***예매자,2018.08.16,조회 53,공감 0공감하기,홍지민배우님 정말 좋아요,홍지민배우님이 확 보이는 뮤지컬인거같습니다 중간중간 나오는 유쾌함이 정말 기억에 많이 남는거 같아요 다음에 브로드웨이 42번가를 또 보게 된다면 또 홍지민배우님이 나오는 회차로 볼거같아요
739,810,810,5,tlguswarr***예매자,2018.08.16,조회 21,공감 0공감하기,재밋엇어요,재밋엇어요
740,811,811,4,dlsk***예매자,2018.08.16,조회 36,공감 0공감하기,명불허전 - 화려한 의상과 탭댄스,볼만했어요 몇년만에 국내에서 본 뮤지컬이었는데 워낙 유명한 작품이니까 망설임없이 선택해서 봤어요 홍지민 배우님 공연 본 적이 없어서 기대하며 갔는데 역시나 명불허전이네요 정말 정말 쇼맨쉽과 무대매너 그보다 빛나는 실력까지 감탄했습니다 아마도 다음 뮤지컬은 홍지민 배우님 출연작 중 고르게 될 것 같은 예감 100% 입니다 주연 배우였던 강동호 배우님도 큰 키에 힘들었을 안무들을 깔끔하게 소화하시고 무엇보다 꽃외모가 열일하십니다 아이돌인줄;;; 좋은 공연 잘 봤습니다 2명이서 20만원 가까운 티켓값이었는데 아깝지 않았습니다
741,812,812,5,publicag***,2018.08.16,조회 27,공감 0공감하기,흥겨운 스윙 재즈의 선율과 화려한 탭댄스 동작으로 선보이는 지상 최고의 쇼,한국 초연이후 16년간 꾸준히 무대위에 올려지며 관객들의 사랑을 받았던 뮤지컬 <브로드웨이 42번가>를 관람하기 위해서 평일 저녁 부모님과 함께 예술의전당 토월극장을 방문하였습니다 얼마전 미디어에서 소개된 브로드웨이 42번가의 역동적이고 일사분란한 동작으로 하나의 소릿결을 만들어내는 멋진 탭댄스 장면과 1930년대 뉴욕을 배경으로 화려한 스포트라이트와 박수 갈채를 받는 쇼 비지니스의 제작 과정을 담은 과거의 아날로그적인 향수가 느껴지는 스토리에 관심과 흥미가 생기게 되었는데 마침 보고 싶었던 캐스팅이었기에 망설임없이 공연 관람을 선택할 수 있었습니다 공연장 곳곳에는 총 42개의 포토 스팟이 존재하여 사진으로 추억을 남길 수 있도록 배려한 점이 돋보였는데 공연장에 마련된 부스 옆의 메인 스테이지와 라운지에 마련된 캐스팅 보드에서 코러스들의 동작을 따라한 포즈로 사진을 찍으며 공연전부터 눈과 마음이 행복해지는 경험을 할 수 있었습니다 부모님께서는 라운지에 마련된 분장실과 배우들의 의상과 탭슈즈에 관심이 많으셨는데 화려한 네온 사인과 배우들의 의상이 전시된 분장실을 둘러보면서 마치 공연의 일원이 된 것처럼 즐거워 하셨습니다 이날 공연은 평일 저녁임에도 불구하고 빈자리가 보이지 않을만큼 많은 관객들이 공연장을 찾은 모습이 인상적이었는데 어린 자녀를 동반한 부모님들과 초등학생들의 단체 관람을 보면서 남녀노소 세대를 불문하는 공연의 인기를 인기와 열기를 실감할 수 있었습니다 저도 객석에 착석하여 사전에 부스에서 구입한 프로그램북을 읽으며 조용히 무대의 막이 오르기를 기다렸습니다1930년대 대공황의 여파가 브로드웨이 공연에도 영향을 미치던 시절 브로드웨이 최고의 연출가인 줄리안 마쉬는 오랜만에 무대로 복귀하여 [프리티 레이디] 공연 제작에 돌입합니다 [프리티 레이디]는 10만 달러의 거금이 투입되어 애틀랜타 필라델피아 뉴욕등 대규모 전국 투어가 예정된 반드시 성공시켜야 하는 공연이지요 자신의 명성과 프라이드에 걸맞게 완벽함을 추구하는 줄리안 마쉬의 연출과 카리스마 넘치는 리더쉽으로 주요 출연진들과 코러스들은 비장한 각오로 탭댄스 안무부터 각 장면에 임하며 맹연습에 돌입합니다 마침 코러스를 선발하는 오디션에 늦는 바람에 기회를 잃은 시골 아가씨 페기 소여는 낙담한 그녀를 위로하는 코러스들 앞에서 자신의 장기와 멋진 탭댄스 실력을 보여주게 되고 빌리와 메기의 설득에 줄리안은 페기를 코러스의 일원으로 받아들입니다 하지만 연습 도중에 주연배우 도로시가 페기와 부딪혀 다리가 골절되는 사고가 발생하게되자 연출가 줄리안은 공연 중단을 선언하며 페기를 해고해 버립니다 높은 주급과 스타가 될 수 있는 기회를 잃은 코러스들은 줄리안을 찾아가 언더스터디로서 페기를 기용할 것을 주장하고 쇼는 계속되어야 한다고 마음을 바꾼 줄리안은 페기를 다시 기용하여 다시 맹연습에 돌입하게 됩니다 과연 페기 소여는 36시간안에 25페이지 분량의 대사 노래 6곡 10종류의 안무를 소화하여 무대의 먼지에서 모두가 동경해 마지않는 스타로 거듭날 수 있을까요뮤지컬 <브로드웨이 42번가>는 [프리티 레이디] 제작 과정을 담은 극중극 형식의 뮤지컬로서 1930년대 대공황의 여파가 점차 브로드웨이에도 영향을 미치던 시기에 흥겨운 스윙 재즈의 아름다운 선율과 활기차고 에너지가 넘치는 탭댄스 동작이 어우러진 지상 최대의 쇼로서 화려한 볼거리와 풍성한 음악이 눈과 마음을 줄겁게 해주는 160분의 여정이었습니다 다른 뮤지컬과는 차별화된 모든 배역이 함께하는 여러 종류의 탭댄스를 볼 수 있다는 사실만으로도 브로드웨이 42번가가 어째서 16년간 국내 관객들의 사랑을 받으며 지금까지 성장해 올 수 있었는지 온몸으로 느낄 수 있었던 시간이기도 하였구요 그리고 [프리티 레이디] 무대와 과거의 화려했던 시절의 향수를 느끼게 하는 아름다운 무대 의상은 당시를 추억하는 중장년 관객들은 물론 처음으로 1930년대 미국 쇼 비지니스 업계의 이면을 접하는 관객들도 충분히 공감하며 즐길 수 있지 않았을까요 배우들의 연기와 탭댄스에 까르르 웃으며 좋아하는 어린이 관객과 한창 감수성이 풍부하여 쉽게 공연에 집중하기 어려울 것 같아 보였던 총등학생 단체 관람객들조차 인솔하는 선생님과 공연장 스텝의 주의가 필요없을만큼 차분하고 조용히 몰입하며 공연을 즐기는 모습은 퍽 인상적이었습니다 함께 관람하신 부모님께서도 탭댄스의 무대를 두드리는 커다랗고 하나로 모아지는 소리를 들으며 마음속에 꽉 막혀있던 무언가를 속시원히 뚫어주는 사이다같은 경험이었다고 만족해 하셨습니다42센트의 동전이 전재산인 페기 소여가 브로드웨이의 스타로 거듭나는 성공담은 제게도 좋은 자극이 되었습니다 비록 세상이 자신을 알아봐 주지 않더라도 꿈과 목표를 향해서 조금씩 앞으로 나아가며 누구도 기억해주지 않는 무대의 먼지에서 무명의 배우들의 롤모델로서 동경의 대상인 스타가 되어가는 과정은 깊은 감동을 선사해 주었습니다 불가능에 가까운 조건에도 투혼을 발휘하여 무대를 성공적으로 마치는 과정은 페기 혼자만의 노력으로 이루어진 것이 아니었는데 그녀의 능력을 알아보고 응원해주는 빌리와 메기를 비롯하여 페기를 지지하던 코러스 친구들은 페기에게 커다란 히이 되어 주었다고 생각합니다 그리고 줄리안의 신뢰와 처음에는 페기를 질투하지만 그녀의 무대를 향한 열정과 진심을 이해하고 조력자가 되어주는 도로시가 없었다면 불가능해 보였던 무대는 성공할 수 없었을 것입니다 페기 소여역의 정단영 배우님께서는 밝고 사랑스러운 페기가 성공해 나가는 과정을 훌륭하게 선보여 주셨습니다 스타로서 오만하고 허영심이 가득했지만 부상이후 자신이 원하는 것이 무었이었는지 깨닫는 도로시역의 김선경 배우님의 코믹한 연기에 많이 웃었습니다 도도하게 걷는 특유의 포즈와 여러 남자들의 마음을 사로잡던 뮤즈로서의 당당함은 오래도록 기억될 것 같습니다 따뜻한 마음씨를 가진 작곡가 메기역의 이경미 배우님과 페기를 좋아하는 빌리역의 강동호 배우님의 멋진 노래 실력과 애브너 딜련역의 송영창 배우님의 [그대는 자라야 배가 뒤집힌 자라 이거 칭찬 맞죠] 명대사도 소중한 추억으로 간직하도록 하겠습니다 줄리안 마쉬역의 김석훈 배우님께서는 에서 보는 것보다 훨씬 멋있고 무대를 이끄는 존재감이 돋보이셨습니다 도로시의 부상으로 무대를 더이상 선보일 수 없게 되었다며 객석의 불을 켜게하는 장난끼 넘치는 인터미션도 좋았습니다그리고 무엇보다도 탭댄스를 선보이는 앙상블 여러분들의 댄스는 정말 압권이었습니다 무대의 뜨거운 열기와 심장을 두근거리게 만드는 무대를 두드리는 소리와 리듬감은 꼭 무대에서 느껴보셔야할 놀라운 경험이라고 단언합니다 주연과 앙상블 모두가 하나가되어 탭댄스를 추는 마지막 장면은 누구하나 틀리는 사람이 없이 완벽 그자체인 놀라운 광경이었는데 대체 얼마나 연습해야 저런 멋진 댄스가 완성되는지 객석에서도 땀과 열정이 고스란히 느껴지며 깊은 감동과 여운으로 마음속에 스며들어 공연 종료후에도 쉽사리 공연의 흥분을 잊을 수가 없었습니다 멋진 탭댄스를 보면서 인간이 얼마나 위대하고 놀라운 가능성을 가진 존재인지 새삼 되돌아보게 되었습니다 뮤지컬 <브로드웨이 42번가>는 세대불문 누구나 즐기며 공감할 수 있는 매력이 가득한 작품으로서 아직 안보셨다면 막공전에 꼭 한번 관람하시기를 적극 추천합니다 최고의 무대를 선보여주신 배우님들의 열정과 관계자 여러분들의 친절에 감사드리며 서울 공연 이후로도 전국 순회 공연이 좋은 성적을 거두게 되기를 힘껏 응원합니다
742,813,813,5,meu***예매자,2018.08.16,조회 23,공감 0공감하기,힐링의 시간,우리가족은 1년에 1회는 꼭 뮤지컬을 관람해 왔으며 올해는 가족들이 브로드웨이 42번가를 보고싶다는 의견이 다수였기에 함께 보기로 하였다 김포에서 예술의 전당까지 가까운 거리는 아니었으나 배우들의 경쾌한 탭댄스 가슴이 뻥&46175;리는 뮤지컬가수들의 노래 화려한 무대 틈틈이 관객들에게 웃음을 선사하는 등장 배우들의 코믹한 연기 등등 뮤지컬은 기대 이상이었으며 무더운 여름밤에 더위와 스트레스를 날리는 시간이었고 여운은 집에 돌아오면서도 계속되었다
743,814,814,4,blue5***예매자,2018.08.16,조회 27,공감 0공감하기,뮤지컬 브로드웨이 42번가,내용보단 댄스탭댄스가 일품입니다이종혁 보러갔는데 재미나네요
744,815,815,5,tlguswarr***예매자,2018.08.16,조회 13,공감 0공감하기,재밌엇어요,노래도 신나고 춤도 잘추고 재밌엇어요
745,816,816,5,ea***예매자,2018.08.15,조회 30,공감 0공감하기,너무 즐거웠습니다라이브 후기,너무 즐거운 공연이였습니다 오늘 캐스팅 배우님들 다 좋았지만홍지민배우님덕분에 더 즐겁게 관람했습니다
746,817,817,4,jieun09***예매자,2018.08.15,조회 42,공감 0공감하기,눈이 즐거운 뮤지컬,배우분들의 탭댄스와 무대 의상 무대 장치가 정말 화려하여 눈이 즐거웠습니다그러나 그만큼 노래보다는 시각적 요소가 더 비중이 크기 때문에 뮤지컬 넘버를 주로 기대하고 가시는 분들께는 조금 아쉬울 수도 있을 것 같아요
747,818,818,5,bhye***예매자,2018.08.15,조회 51,공감 0공감하기,완전 코미디에요 ,생각보다 너무 웃겨서 너무너무 재밌게 잘 보고왔어요
748,819,819,5,***예매자,2018.08.15,조회 82,공감 0공감하기,지난번 캐스팅으로 재관람라이브 후기,말그대로 눈과 귀가 즐거운행복한 공연이었습니다
749,820,820,5,jtc1***예매자,2018.08.15,조회 76,공감 0공감하기,이종혁 오소연 배해선 강동호 홍지민배우님 최고라이브 후기,말그대로 눈과 귀가 즐거운행복한 공연이었습니다특히 오소연배우님 너무이쁘시고 귀여우셔요
750,821,821,4,nadan***,2018.08.15,조회 158,공감 0공감하기,김석훈님은 연극만 하시는게 좋을 것 같네요,연기랑 발성 다 좋았는데 노래가관객들이 뮤지컬을 보러갈때는 어느정도 기대치가 있는데 노래가 안되는 배우를 뮤지컬에 캐스팅하는건 관객에 대한 예의가 아닌 것 같아요
751,825,825,4,badasor***예매자,2018.08.15,조회 50,공감 0공감하기,볼거리 즐길거리가 가득한,평소에 좋아하는 배혜선님이 출연하는 일정으로 맞춰서 지방에서 올라온 친구와 함께관람했는데요제가 선택한 공연이라 은근 걱정했거든요화려한 무대 배우분들의 멋진 노래와 춤이 160분이 어떻게 흘렀는지 모르겠더라구요요즘 머릿속이 복잡해서 감동스런 공연보단 이렇게 즐겁게 즐길 수 있는 공연을 선택했는데친구도 무척 기뻐했답니다 좋은 공연 감사합니다
752,826,826,5,laen***예매자,2018.08.15,조회 29,공감 0공감하기,너무 멋있었어요,배우분들 진짜 대단하시네요정말 멋있었어요 무대도 화려하고 탭댄스 잊혀지지가 않네요
753,827,827,5,jhheo***예매자,2018.08.15,조회 40,공감 0공감하기,역시 브로드웨이 42번가,이 공연이 초연할 당시 나는 너무 어렸다초등학교때 선생님께서 보여주신 뮤지컬 영상을 보고 뮤지컬에 입덕하게 되었다그러다 보니 자연스럽게 다른 작품들에도 관심을 갖게되었다그 중에서도 이 작품은 나중에 좀 더 크면 꼭 봐야지 하고 생각하고 있었다처음 공연은 지방에서 봤었기 때문에 작품에 몰입도가 적었다그래서 이번엔 서울에서 보기로 마음먹고 드림팀이 나오는 공연을 티켓팅했다역시 공연은 서울에서 봐야 몰임도가 좋구나 하고 다시한번 생각하게 되는 계기가 되었다배우들도 지방보다는 뭔가 힘이 더 넘쳤고 탭소리도 더 신나고 경쾌했다특히 나는 메기 존스역할을 맡았던 홍지민 배우님께 놀라지 않을 수 없었다기사로 먼저 접했던 홍지민 배우님을 실제로 보니 정말 대단하시다는 말 밖에 할 수 없었다페기 소여 역할 맡으셨던 오소연 배우님도 진짜 페기 소여 그 자체였다내가 봤던 공연 날짜가 정말 완벽한 날짜였다그래서 정말 행복했다그리고 아쉬웠던 점은 이종혁 배우님이 대사를 매끄럽게 하지 못했다는 점이다이점 말고는 모든게 완벽&54776;다 아직 안 보신분들 꼭 한번 보세요 완전 강추합니다
754,828,828,5,darling***예매자,2018.08.15,조회 32,공감 0공감하기,꿈꾸는 나,너무 아름답고 화려하며 참 신나는 댄스가 굉장히 매력적인 뮤지컬끝나는 순간 감격과 아쉬움 ++ 모든 배우님들께 감사합니다
755,829,829,4,chltjs***예매자,2018.08.14,조회 93,공감 0공감하기,가까이서 보세요 아님 망원경챵기세요,발음이 살짝 뭉게져서 잘 안드리는건 빼곤탭탠스를 배우고 싶게 만드는멋진12째줄 열 안앉는데도배우 얼굴이 잘 안보여요대신 뮤대 바라바보고 32는 오른쪽에서 많이 해서좋았다는점이왕 돈 들여서 가실꺼 좋은 앞줄에서아니면 망원경빌려 가세요 일단 전체적으로 굿
756,830,830,4,suncoo***예매자,2018.08.14,조회 50,공감 0공감하기,신남,신나고 유쾌한 뮤지컬이였습니다
757,831,831,3,rlaqhfka1***예매자,2018.08.14,조회 133,공감 0공감하기,애매함,재밌었음너무 기대했나보스토리가 중간에 이해할수 없는 장면들이 있음너무 길다 느껴짐
758,832,832,5,pms4***예매자,2018.08.14,조회 64,공감 0공감하기,완전 대박,꼭 봐야할 무대배우분들 멋있어욤
759,833,833,3,hojinn***,2018.08.14,조회 263,공감 2공감하기,주니어티켓 좌석은 최악의 경험,초등학생 아이의 방학과 엄마의 휴가에 맞춰 선택한 공연이라 기대가 컸습니다 그런데 공연 내내 배우들의 무대를 즐기기 보다는 비지정좌석의 주니어티켓을 구매한 저를 자책만 하는 최악의 경험이 되었습니다 4층 오른쪽 두번째 줄에 앉아 안전 바에 시야가 가린 아이는 “등을 붙이고 올바른 자세로 관람”하라는 여러 차례 안내 직원의 당부에 이러지도 저러지도 못하고 고개를 위아래 양옆으로 움직이며 배우들의 움직임을 따라 바삐 움직였습니다 그럼에도 불구 시야를 가린 안전바는 성인인 저에게도 가림막이 되었습니다 대체 이런 좌석을 어떻게 판매할 수 있단 말인지 화가 치밀었습니다 주니어 티켓 좌석 상황이 열악함을 사전 고지했다면 절대 이 티켓을 구매하지 않았을 것입니다 공연이 며칠 안남아 본 후기가 예매하는 분들에게 큰 도움이 되진 않겠지만 향후 공연 기획시 참고하셨으면 하여 글 남깁니다
760,834,834,4,junghwa***예매자,2018.08.14,조회 105,공감 0공감하기,엄마랑 같이 봤는데 괜찮았어요,엄마가 뮤지컬을 많이 본 편이 아니라무거운 내용의 뮤지컬보단 가벼운 내용의 뮤지컬을 원했는데그에 맞는 뮤지컬이였어서 엄마도 좋아하셨어요제 개인적으로는 탭탭스 부분이 너무 많이 나와서 좀 지겨운감이 있어서탭댄스부분을 좀 줄이고 공연시간을 좀 줄이는게 나을것같다는 생각이 들었어요마지막으로 관람연령대가 따로 제한이 없어서관람객에 아이들이 많아서 공연중에 좀 산만한분위기가 좀 아쉬웠습니다
761,835,835,5,sksmsgmlt***예매자,2018.08.14,조회 59,공감 1공감하기,볼거리가넘치는공연,오래된 공연이지만 볼거리가 넘쳐요스토리 구성은 단순하고 고개를 끄덕일만큼 설득력이 있진 않지만 그래도 흥겹고 재밌게 봣습니다
762,836,836,5,marc***예매자,2018.08.14,조회 42,공감 0공감하기,강추,저도 42번가 추천합니다
763,837,837,5,reo1***예매자,2018.08.14,조회 40,공감 0공감하기,추찬합니다,42번가 추천합니다
764,838,838,5,chkde0***예매자,2018.08.14,조회 50,공감 0공감하기,브로드웨이,브로드웨이
765,839,839,3,jin9171***예매자,2018.08.13,조회 49,공감 0공감하기,재미있어요,화려한 탭댄스가 정말 멋있었습니다
766,843,843,4,***,2018.08.13,조회 33,공감 0공감하기,화려한공연,화려한 무대와 신나는 탭댄스가 어우러진 환상적인 공연이였습니다가족과함께 볼수있어서 더없이 행복했던것 같아요
767,844,844,4,tric8***예매자,2018.08.13,조회 36,공감 0공감하기,흥겨운 무대,시작 부터 압도된 탭댄스의 군무나도 모르게 들썩이는 어깨와 발중간 중간 터지는 폭소무더운 여름날 더위를 잊고 흥겹고 즐겁게 관람했습니다
768,845,845,4,kare***예매자,2018.08.13,조회 31,공감 0공감하기,신나고 화려한,보면서 어깨를 들썩이고 나도 모르게 발로 박자를 맞추게되는화려한 공연
769,846,846,3,qkrtpf***예매자,2018.08.13,조회 190,공감 1공감하기,기대보다 별로,물론 탭댄스 신나고 전체적인 무대는 좋았지만 홍지민님과 정단영님 외에는 노래실력이 너무 부족한 느낌이었습니다특히 주인공 김석훈님은 춤연기도 없고 노래도 별로고 연기도 뮤지컬느낌이 전혀 아닌데 뮤지컬을 왜 하셨는지 의아할 정도코러스분들의 활약으로 겨우 메꾼듯한 느낌
770,847,847,5,oys0***예매자,2018.08.13,조회 28,공감 0공감하기,수고하셨습니다,배우 및 스텝 여러분 남은 7주일도 화이팅
771,848,848,5,oys0***예매자,2018.08.13,조회 31,공감 0공감하기,재밌다 즐겁다 행복하다,배우 및 스텝 여러분 남은 7주일도 화이팅
773,850,850,5,oys0***예매자,2018.08.13,조회 26,공감 0공감하기,브로드웨이 42번가,배우 및 스텝 여러분 남은 7주일도 화이팅
774,851,851,5,0113100***예매자,2018.08.13,조회 26,공감 0공감하기,잘봤습니당,재밌었어여
775,852,852,4,tlsehdw***예매자,2018.08.13,조회 41,공감 0공감하기,재밋게 봤어요,가족들과 주말 공연 보러 갔어요너무 재밋게 잘 보구 왔어요탭댄스를 좋아하지 않치만노래보다 거의 탭댄스로 이루어져 있구칼동작 너무 멋있었어요
776,853,853,4,kec***예매자,2018.08.13,조회 32,공감 0공감하기,재밌고 신나는 브로드웨이,엄마와 함께 관람했는데 엄마도 좋아하셨어요 스토리가 어렵지 않고 춤과 노래가 많아서볼거리도 많고 확실히 의상도 그렇고 탭댄스도 그렇고 너무 멋있었어요
777,854,854,4,kokop***예매자,2018.08.13,조회 33,공감 0공감하기,화려한 무대를 바로 눈앞에서,솔직히 스토리는 그닥하지만 화려한 의상과 무대 등등그런 볼거리는 정말 많아요
778,855,855,5,jku***예매자,2018.08.13,조회 51,공감 0공감하기,42번가를 보고와서,2학년 딸아이와 42번가를 관람했습니다우리딸은 아이돌이 꿈이라 탭댄스가 나오는 뮤지컬을 좋아할것 같고내용도 시골에서 온 여배우가 성공하는 내용이다보니 너무 즐겁게 보고혼자 나와서도 탭댄스추는 것을 계속 따라하는 딸아이를 보면서 너무 기분이 좋았습니다저 또한 뉴욕 브로드웨이와는 다른 한국어로 들어서 더 색다르고유명 탤런트나 연기 공연장 너무 마음에 들고 멋졌습니다이제는 브로드웨이에 가지 않고 우리나라에서도 뮤지컬을 즐길수 있을것 같다는생각이 들 정도로 너무 재미있는 공연 감사드립니다강력추천합니다 가능하면 좋은 자리에서요 _
