Unnamed: 0.1,Unnamed: 0,index,Rating,Id,Date,views,like,Title,Text
726,883,883,5,sweett***예매자,2022.02.14,조회 3,공감 0공감하기,괜히 이최뮤 이최뮤가 아니네요,배우들 춤이 진짜 대단하고 연출도 좋았고 아름답고 감동적이었어요 행복한 시간이었습니다
727,886,886,5,chunru***예매자,2022.02.14,조회 3,공감 0공감하기,보내는 게 너무 아쉬웠던 뮤지컬,모든 더럼 마을 주민들을 사랑할 수 밖에 없던 것 같아요극에서 전하는 메시지와 에너지가 정말 좋았습니다
728,887,887,5,sje9***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,진짜 극 자체가 너무너무 잘 만들어진 극이라고 생각하고 배우들의 연기와 춤은 보너스
729,888,888,5,yee0***예매자,2022.02.14,조회 4,공감 0공감하기,  라이브 후기,너희를 영원히 잊지 못할거야사랑해 얘들아사랑해요 마을가족들
730,889,889,5,dreamsky0***예매자,2022.02.14,조회 3,공감 0공감하기,안녕 빌리라이브 후기,사랑해요
731,890,890,5,chunru***예매자,2022.02.14,조회 3,공감 0공감하기,볼 때마다 행복했습니다,언젠가 올 4연도 기다리고 있을게요이 시대 최고의 뮤지컬 빌리
732,891,891,5,mom***예매자,2022.02.14,조회 3,공감 0공감하기,잘봤어요,다음 시즌도 어서 왔으면 
733,892,892,5,dreamsky0***예매자,2022.02.14,조회 4,공감 0공감하기,안녕 빌리,사랑해 영원히
734,893,893,5,sakura***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 엘리어트 홈커밍데이,빌리 엘리어트 홈커밍데이본공도 너무 좋았고 123대 빌리와 3대 마이클이 모두 모인 홈커밍데이 특별 공연을볼 수 있다는 것 자체만으로도 감격에 가득 찬시대를 거듭해가고 빌리엘리어트의 역사가 쌓여간다는게 느껴져서 더욱 뭉클했던 날이었습니다
735,894,894,5,mom***예매자,2022.02.14,조회 3,공감 0공감하기,잘봤어요,좋은 공연 감사합니다
736,895,895,5,ggb9***예매자,2022.02.14,조회 4,공감 0공감하기,강혁아 사랑해,너 발레보이인줄 알았는데 탭댄스너무 잘하는거 아니니 오늘 앵댄이 너무 멋져서 이모는 울었어이제 너의 솔리를 못본다는 게 마음이 너무 아프고 힘들다빌리 그 자체인 강혁아너만의 빌리를 보여줘서 너무너무 고맙고 사랑해
737,896,896,5,haeb***예매자,2022.02.14,조회 4,공감 0공감하기,감탄이 감동이 되는 뮤지컬,현준아 넌 정말 특별한 빌리였어 계속 무대에서 볼 수 있었으면 좋겠구나 물론 뮤지컬 무대에서
738,897,897,5,yee0***예매자,2022.02.14,조회 5,공감 0공감하기,사람들 시선 신경쓰지마,쓸데없는 걱정 집어치워춤을 추고 싶으면 춤 춰 광부되고싶으면 되고남들과 다른 옷 입는데도 괜찮아
739,898,898,5,ad7copywri***예매자,2022.02.14,조회 4,공감 0공감하기,사랑해 영원히,가장 사랑하는 그리고 끝까지 자기다운 빌리를 보여줬던 강혁빌리넌 정말 특별한 아이야더이상 강혁빌리를 볼 수 없다는 게 슬프지만 막공인사때 얘기한 것처럼 멋진 발레리노로 다시 나타나기를행운을 빌어
740,899,899,5,chdud***예매자,2022.02.14,조회 3,공감 0공감하기,이 시대 최고의 뮤지컬,3대 빌리들 모두 응원합니다매번 너무 감동 받고 위로 받고 덕분에 행복했습니다
741,900,900,5,kmn0***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 엘리어트,우진빌리너무 좋았어요
742,903,903,5,chunru***예매자,2022.02.14,조회 3,공감 0공감하기,이 시대 최고의 뮤지컬,무슨 말이 더 필요할까요행복한 시간 감사합니다
743,904,904,5,kimmi1***예매자,2022.02.14,조회 3,공감 0공감하기,재미있어요,재미있어요
744,905,905,5,yee0***예매자,2022.02.14,조회 3,공감 0공감하기,행운을빈다,막공까지 무사히 함께해서 행복해요더럼마을 가족들 행운을 빌어요
745,906,906,5,ggb9***예매자,2022.02.14,조회 3,공감 0공감하기,홈커밍데이,2대 빌리 아이들을 아직까지 마음에서 못 보내고 있었다는 걸아마 영원히 보내지 못하겠지만너희들이 자라고 나는 그걸 본 것만으로도 충분히 기뻤어고마워 얘들아그리고 3대 빌리 사랑하는 강혁이 우진이 시훈이 현준이 너희들은 정말 밝게 빛나고 있으니까앞으로도 사랑할거야
746,907,907,5,rmfl***예매자,2022.02.14,조회 4,공감 0공감하기,사랑해 영원히,영원히 사랑해
747,908,908,5,miran***예매자,2022.02.14,조회 3,공감 0공감하기,재밌어요라이브 후기,행운을 빌어 빌리
748,909,909,5,iri***예매자,2022.02.14,조회 6,공감 0공감하기,정원윌킨슨 마지막 공연,막공주간에 너무 연이어서 보는 것 같아 예매안했다가 정원윌킨슨 막공 보고 싶어서 무리해서 관람했는데 정말 너무 좋았습니다 라스트클라스에서 빌리에게 행운을 빈다고 말하는 정원윌킨슨의 모습이 아직도 잊혀지지 않아요빌리와의 이별과 막공이라는 것이 겹치면서 이별 장면이 너무 슬프게 다가왔네요시훈빌리는 정말 따뜻한 빌리였습니다 슈즈대결에서 마이클에게 다음엔 네가 이겨라고 말해줘서 부기에서 정원윌킨슨에게 줄넘기 정말 잘한다고 칭찬해줘서 너무 울컥했네요 더럼마을을 떠나서도 항상 자신을 잃지않는 빌리가 되었으면 하고 바라게 되는 빌리였습니다
749,910,910,5,kimj0***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 엘리어트라이브 후기,이최뮤 사랑해 영원히사연도 사랑할 거야
750,911,911,5,camellia***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤 사연 빨리 와주세요,신시 사랑함니다
751,912,912,5,eun***예매자,2022.02.14,조회 3,공감 0공감하기,공연 잘봤습니다,역시 이최뮤
752,913,913,5,yee0***예매자,2022.02.14,조회 3,공감 0공감하기,당당하게 걸어나가,우리 하나되어 앞으로차갑고 텅빈 이땅에서우리 끝까지 함께하리라
753,914,914,5,humani***예매자,2022.02.14,조회 3,공감 0공감하기,홈커밍데이,신시컴퍼니에서만 볼 수 있는 홈커밍데이일생의 한 순간만 할 수 있는 공연그 시간을 함께한 우리이최뮤의 한페이지에 함께해서행복합니다빌리엘리어트 최고
754,915,915,5,kks980***예매자,2022.02.14,조회 3,공감 0공감하기,모든 빌리들,정말 수고 많았고 사랑해요
755,916,916,5,kimj0***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 엘리어트,이 시대 최고의 뮤지컬 빌리 엘리어트사랑해 영원히
756,917,917,5,camellia***예매자,2022.02.14,조회 3,공감 0공감하기,최고,이최뮤 홈커밍 최고였어요
757,920,920,5,shs8***예매자,2022.02.14,조회 4,공감 0공감하기,시훈빌리,시훈빌리 보고싶을거야
758,921,921,5,parksh***예매자,2022.02.14,조회 3,공감 0공감하기,이시대최고의뮤지컬,가족들과 너무 행복한 시간 보내고왔습니다
759,922,922,5,rmfl***예매자,2022.02.14,조회 3,공감 0공감하기,빌리엘리어트,홈커밍데이 최고였어요 죽을때까지 잊지못할 날 만들어주셔서 감사합니다
760,923,923,5,ggb9***예매자,2022.02.14,조회 3,공감 0공감하기,안녕 빌리,강혁이 빌리를 보내고 아름다운 무용수가 되어서 꼭 다시 만나너를 만나게 되어서 정말 좋았어너의 빌리를 만났던 이 순간들을 영원히 사랑할게
761,924,924,5,864***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤 이최뮤,무조건 이최뮤그동안 너무 고생하셨습니다빌리엘리어트는 이최뮤
762,925,925,5,cco***예매자,2022.02.14,조회 3,공감 0공감하기,빌리라이브 후기,현준빌리 안녕 단단함에 늘 놀랐던 현준빌리앞으로도 단단하게 걸어갈 현준빌리를 응원해
763,926,926,5,canary***예매자,2022.02.14,조회 3,공감 0공감하기,빌리안녕,잘가
764,927,927,5,ggb9***예매자,2022.02.14,조회 3,공감 0공감하기,차갑고 텅 빈 이 땅에서,우리 끝까지 함께하기로 했잖아요앙상블 배우들 다 다시 돌아와주세요 토니 아 진짜 못보내겠는데못 헤어지겠는데안녕 빌리 못하겠는데 마이클 너는 어떻게 견뎠니
765,928,928,5,bhw3***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히라이브 후기,사랑해 영원히
766,929,929,5,w***예매자,2022.02.14,조회 4,공감 0공감하기,212 밤공,명경아부지 진짜 재연부터 믿고 보는데 막공이라그런지 눈물 진짜 많이 흘리시더라구요몇시간 못자고 가서 너무 피곤한 상태였는데 저도 빌리 자막이여서 일분 일초도 그저 아쉬워 런타임이 찰나처럼 지나갔네요다움마이클 강혁빌리도 정말 잘해줬고 무인에서 해맑은 모습도 강혁빌리답고 좋았어요
767,930,930,5,frien***예매자,2022.02.14,조회 4,공감 0공감하기,잊을 수 없는 시간이었습니다,이 날을 손꼽아 기다린 사람이 비단 저 한 명은 아니었으리라 생각합니다빌리 엘리어트라는 작품을 사랑하는 사람이라면 누구나 기다렸을 테죠공연장 분위기마저 사뭇 달랐습니다 정말 무대를 향한 집중의 공기를 느낄 수 있었어요평소 같았으면 뒤쪽 객석에서 웃음이 조금씩 나올 만한 장면에서도 웃음이 하나도 나오지 않더라구요다들 많이 봐온 장면이라 그랬겠죠 오히려 그 사실에 웃음 새어나오더라구요주객이 전도된 상황 같았지만 그래도 그만큼 빌리 엘리어트를 사랑하는 사람들이 모였다는 게묘하게 동질감을 느끼게도 하고 설레게도 하고 본 공연에 더 집중하게도 했어요무대의 배우들도 그 뒤의 스태프들도 다 느끼지 않았을까 싶습니다강혁 빌리 정말 오랜만에 봤는데 못 본 사이에 키가 많이 큰 것 같아서 놀랐어요키가 자란만큼 더욱 섬세한 빌리가 되어 있었어요 말갛게 웃는 얼굴이 정말 보기 좋았습니다주환 마이클은 여전히 끼와 긍정미가 넘쳐 흐르는 모습이라 보기 정말 흐뭇했습니다윤슬 데비도 오랜만에 보니 정말 귀여웠고 존재감 아주 가득했습니다정원 윌킨슨도 다른 때보다 좀 더 에너지 넘치는 모습이라 좋았습니다무대인사 때 울컥하던 모습도 배우가 이 작품을 얼마나 아끼는지 알 수 있었어요정근 아버지도 소시민적인 느낌의 아버지라 무대에서 뒷모습을 보일 때마다 울컥하게 했어요윤희 할머니는 너무 귀여우시고 에너지도 넘쳐서 좋았습니다스페셜 커튼콜은 정말 잊지 못할 시간이었어요 벌써 아득해지는 것 같아 속상할 정도로요빌리 엘리어트를 아끼는 모든 사람들이 함께 할 순 없었지만객석과 무대가 사랑과 자랑스러움으로 가득 차 있는 벅찬 시간이었습니다함께 해줘서 정말 고맙고 다시 만나서 정말 반가웠습니다빌리 엘리어트를 아끼는 관객 배우 스태프 등 모든 사람들에게 행운과 행복을 빕니다사랑해 영원히
768,931,931,5,bhw3***예매자,2022.02.14,조회 4,공감 0공감하기,이최뮤짱라이브 후기,얘들아 정말 고마워요
769,932,932,5,cco***예매자,2022.02.14,조회 3,공감 0공감하기,빌리,시훈빌리 안녕 사랑이 많았던 천사같은 빌리막공에서도 사랑이 넘치던 빌리 빌리로 와줘서 고마웠어
770,933,933,5,jjhhee***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤,이 시대 최고의 뮤지컬사랑해영원히또 만나자
771,934,934,5,mocha***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,빌리 행운을 빈다
772,937,937,5,ojjin***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히 빌리 엘리어트,빌리 엘리어트 기다릴게요 꼭 다시 만나요 4대 홈커밍 데이까지… 기다립니다… 빌리 사랑해 영원히
773,938,938,5,reh***예매자,2022.02.14,조회 3,공감 0공감하기,영원히 기억할거야라이브 후기,시훈 현준 우진 강혁 빌리 사랑해 영원히 행운을 빌어요
774,939,939,5,tpdus6***예매자,2022.02.14,조회 3,공감 0공감하기,빌리는 이최뮤,이최뮤는 제발 4년 뒤에도 홈커밍 하시길 맨날 하지만 그래도 
775,940,940,5,whs***예매자,2022.02.14,조회 3,공감 0공감하기,빌리,역시 이 시대 최고의 뮤지컬입니다
776,941,941,5,wendy2***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬라이브 후기,총막공 정말 행복했고 즐거웠습니다그동안 멋진 공연 감사했습니다다음 시즌 열심히 기다리고 있을게요사랑해 영원히전강혁 이우진 김시훈 주현준 최고의 빌리 엘리어트 사랑해
777,942,942,5,mi1youn***예매자,2022.02.14,조회 3,공감 0공감하기,이 시대 최고의 뮤지컬 빌리 엘리어트를 볼 수 있어서 행복했습니다,다들 이최뮤 이최뮤하셔서 보러다녀왔습니다 공연이 끝나고서 다들 왜 이렇게 이최뮤를 찾는지 깨달았어요 아역배우분들도 너무 잘하고 일단 발레를 너무 잘 춰서 정말 넋놓고 봤습니다 이런 공연을 볼 수 있음이 행복하고 이런 공연을 늦게 본것이 아까울따름이예요
778,943,943,5,bhw3***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤짱,얘들아 정말 사랑해 너희 최고야
779,944,944,5,iri***예매자,2022.02.14,조회 5,공감 0공감하기,가장 좋아했던 성인역할 조합,이번 시즌 사실 저번 시즌에서부터였지만 가장 좋아하던 정원윌킨슨 명경아버지 정자할머니 조합의 마지막 공연이었는데 역시나 너무 좋았습니다 세 역할 모두 빌리를 사랑스럽게 봐주는 모습들 덕분에 관객들도 빌리를 그리고 가족들 더럼마을 사람들을 더 사랑할 수 있는 것 같아요 막공 주간이라 빌리랑 마이클의 이별도 슬프지만 성인 배우님들과 빌리의 이별들도 너무 가슴뭉클한 것 같아요
780,945,945,5,js1***예매자,2022.02.14,조회 3,공감 0공감하기,빌리엘리어트 보내기 싫어요 라이브 후기,우리 소중한 빌리들 그동안 넘 잘해줬고 고생 많았어요잊지 않갰습니다 
781,946,946,5,ggb9***예매자,2022.02.14,조회 3,공감 0공감하기,안녕 빌리,안녕안녕사랑하는 검은 언덕에서 다시 다 함께 만나요 정말정말 사랑했어요
782,947,947,5,gkdj***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히,이시대최고의 뮤지컬뮤지컬은 신시컴퍼니마지막소원 중계주세요  부탁이에요 찍으신거 풀어주세요
783,948,948,5,reh***예매자,2022.02.14,조회 4,공감 0공감하기,이제 다시 볼 수 없다니,너무 슬퍼서 아직도 눈물이 나네요
784,949,949,5,wlsw***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해영원히라이브 후기,3대 빌리들을 볼 수 있어서 너무 행복했습니다더럼마을 사람들 사랑해여
785,950,950,5,bhw3***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤짱,벌써 보고싶어
786,951,951,5,wendy2***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,안녕 시훈빌리 사랑해 영원히
787,954,954,5,tnals1***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤가 맞아요,역사의 한 페이지에 함께 있을 수 있어 영광이었습니다 얘들아 너희는 모두 특별한 아이들이야&5151;
788,955,955,5,pdh***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤 꼭 돌아와주길,빌리들 사랑해 영원히
789,956,956,5,sys***예매자,2022.02.14,조회 3,공감 0공감하기,죽어도 못보내어떻게 널 보내라이브 후기,삼대 빌리 긴 여정동안 수고했어요 
790,957,957,5,wendy2***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,가지마 빌리
791,958,958,5,cjstk***예매자,2022.02.14,조회 3,공감 0공감하기,잘봤습니다라이브 후기,최고의 공연이었어요잘봤습니다
792,959,959,5,jjhhee***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 엘리어트,기다릴게 다시 올때까지사랑해 영원히
793,960,960,5,mystyleh***예매자,2022.02.14,조회 3,공감 0공감하기,역대급 작품라이브 후기,찬사가 아깝지 않은
794,961,961,5,bhw3***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤짱,사랑해 영원히
795,962,962,5,tears***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,꼭 다시 만나요
796,963,963,5,cco***예매자,2022.02.14,조회 3,공감 0공감하기,빌리,강혁빌리 안녕 발레리노로 꿈이 확고한 강혁빌리의 앞날을 어디에선가 늘 응원할게
797,964,964,5,pasy***예매자,2022.02.14,조회 3,공감 0공감하기,인생 최고 뮤지컬,인생 최고 뮤지컬 넘버 내용 서사 모든게 꽉차있아요
798,965,965,5,wendy2***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,이시대 최고의 뮤지컬안녕 강혁빌리 최고의 빌리 엘리어트 
799,966,966,5,gkdj***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히,딥디나 중계주면 안잡아먹지
800,967,967,5,w***예매자,2022.02.14,조회 4,공감 0공감하기,211,막공주에야 처음 만난 시훈빌리
801,968,968,5,wendy2***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,이시대 최고의 뮤지컬안녕 우진빌리
802,971,971,5,ran***예매자,2022.02.14,조회 3,공감 0공감하기,좋아요,좋아요
803,972,972,5,tjddms0***예매자,2022.02.14,조회 3,공감 0공감하기,행복했어요,홈커밍데이라니 커튼콜에도 벅차서 눈물이빠른 시일내에 4대빌리들과 함께 만날 수 있었으면 좋겠어요
804,973,973,5,pasy***예매자,2022.02.14,조회 3,공감 0공감하기,탭댄스 발레 아크로바틱,이 모든걸 한번에 볼수있다니 
805,974,974,5,rurur***예매자,2022.02.14,조회 3,공감 0공감하기,이 시대 최고의 뮤지컬,이런 뮤지컬이 또 있을까요 홈커밍데이도 너무 좋았고 모든 공연이 정말 좋았어요 뮤지컬은 신시컴퍼니
806,975,975,5,reh***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히,명예 더럼 주민이
807,976,976,5,somin4***예매자,2022.02.14,조회 3,공감 0공감하기,행운을 빌어요,더럼 돌아오기를 기다려요올때마다 찾을거에요
808,977,977,5,wendy2***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,이시대 최고의 뮤지컬
809,978,978,5,cco***예매자,2022.02.14,조회 3,공감 0공감하기,빌리,안녕 우진 빌리 우진이를 빌리로 만나서 행복했어꼭 다시 무대에서 만나
810,979,979,5,bhw3***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤짱,사랑해 영원히 또 만나자
811,980,980,5,slrzns2***예매자,2022.02.14,조회 3,공감 0공감하기,왜이시대최고의뮤지컬인지알겠습니다,너무 최고라눈물만나요다시 돌아오면 많이 볼게요
812,981,981,5,haem***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤 아최뮤,이세상 아니 이우주 최고의 뮤지컬;;;;; 더 오래보고싳은데 그럴수 없어서 아쉽고 다음이 오기까지 기다림의 시간이 너무 길지만 기다려서라도 다시 만나고 싶은 뮤비컬
813,982,982,5,qwe***예매자,2022.02.14,조회 3,공감 0공감하기,재밌어요,재밌습니다
814,983,983,5,wendy2***예매자,2022.02.14,조회 3,공감 0공감하기,이시대 최고의 뮤지컬,이시대 최고의 뮤지컬 강력추천합니다
815,984,984,5,pasy***예매자,2022.02.14,조회 3,공감 0공감하기,현실반영 최고,과거에 있었던 일이지만 역사는 반복된다
816,985,985,5,anstaj***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 엘리어트라이브 후기,힘든 시기에 공연이 중단 되는 어려움 속에서도 이런 멋진 공연을 해줘서 고맙습니다 덕분에 행복했습니다
817,988,988,5,w***예매자,2022.02.14,조회 3,공감 0공감하기,홈커밍데이,렌트 홈커밍데이에 이어 빌리 홈커밍데이도 눈물 줄줄 흘리다 나왔네요재연부터 빌리엘리어트 회전러였는데 2대 빌리들 정말 많이 컸고 여전히 참 잘하더라구요어려운 시기에 홈커밍데이 추진해준 신시 단순 행사도 아니라 연출 너무 좋았어요 사랑합니다
818,989,989,5,tea***예매자,2022.02.14,조회 3,공감 0공감하기,최고의 뮤지컬,왜 이시대의 최고의 뮤지컬인줄 알겠더라구요이건 초중고에서 모두 다 필수로 보게 해야합니다어떤 사람이 봐도 다 감동을 느낄 작품이에요 
819,991,991,5,pasy***예매자,2022.02.14,조회 3,공감 0공감하기,어른들이 보면 좋은극,애들나온다해서 편견을 갖기 쉬운데 제가그렜음 어른들 뮤지컬 같습니다 너무좋아요
820,992,992,5,bhw3***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤짱,이최뮤 보세요 다 당신을 위해 하는 말 입니다
821,993,993,5,ekdr***예매자,2022.02.14,조회 3,공감 0공감하기,빌리는 언제나 최고입니다,이최뮤 언제 봐도 이최뮤
822,994,994,5,illumoon***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤 빌리엘리어트,빌리엘리어트 진짜 이시대최고의뮤지컬임에 틀림없다이우진 전강혁 김시훈 주현준 네빌리 모두 최고
823,995,995,5,cco***예매자,2022.02.14,조회 3,공감 0공감하기,홈커밍데이,추억의 빌리들 가장 사랑했던 빌리들 지금의 빌리들모두 한자리에 볼 수 있어서 행복했어요
824,996,996,5,zxc***예매자,2022.02.14,조회 3,공감 0공감하기,행운을 빌어요,빌리
825,997,997,5,reh***예매자,2022.02.14,조회 3,공감 0공감하기,안녕 빌리,시훈 빌리 사랑해 영원히
826,998,998,5,pasy***예매자,2022.02.14,조회 4,공감 1공감하기,3대 빌리 너무 좋았어요,3대빌리 아무날 가도 모든빌리 배우분들이 잘했기때문에 좋았습니다
827,999,999,5,iri***예매자,2022.02.14,조회 3,공감 0공감하기,이 시대 최고의 뮤지컬 빌리,그리고 이 시대 최고의 프로덕션은 신시컴퍼니갓신시진짜 뮤지컬을 10년 넘게 보면서 이렇게 벅차오르는 무대는 처음이었던거 같아요1대 빌리 2대 빌리 보면서 보낼때마다 아쉬운 마음이었는데 그 빌리들을 한자리에서 볼 수 있었다는게 아직도 꿈만 같습니다정말 작고 소중했던 빌리들이 훌쩍 커서 나타난 것처럼 지금 3대 빌리도 다음 홈커밍에 볼 수 있겠죠그 날을 기다리겠습니다
828,1000,1000,5,shan***예매자,2022.02.14,조회 4,공감 0공감하기,일렉,빌리 엘리어트라는 공연 자체를 우진빌리로 처음 보게 됐는데우진빌리의 마지막 공연까지도 함께할 수 있어서 너무 행복했습니다공연 보면서 많이 눈물이 났고 벅차오르기도 했어요빌리 엘리어트를 만날 수 있어서 영광이었어요 좋은 공연이었어요기억에 오래오래 소중하게 간직할게요 우진빌리 다시 무대 위에서 만나는 날까지 기다릴게요
829,1001,1001,5,anstaj***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히라이브 후기,빌리 엘리어트라는 뮤지컬을 만나 4명의 빌리 4명의 마이클 3명의 데비 모두모두 사랑할 수 있어 행복했습니다
830,1002,1002,5,ssol0***예매자,2022.02.14,조회 3,공감 0공감하기,홈커밍데이,다른 나라의 영상으로만 보던 모습이실제로 내 눈앞에 펼쳐져서 이게 꿈인가 했던 시간들1대빌리 2대빌리 그리고 오늘까지 열심히 공연해준 3대 빌리영원히 사랑해&10083;&65039;&10083;&65039;&10083;&65039;&10083;&65039;&10083;&65039;&10083;&65039;&10083;&65039;&10083;&65039;&128293;&128293;&128293;&128293;&128293;&128293;&128293;
831,1006,1006,5,reh***예매자,2022.02.14,조회 3,공감 0공감하기,행운을 빌어요,우진빌리 사랑해 영원히
832,1007,1007,5,moraeg***예매자,2022.02.14,조회 3,공감 0공감하기,재밌었어요,재밌었어요
833,1008,1008,5,tnfks0***예매자,2022.02.14,조회 4,공감 0공감하기,빌리 안녕,이최뮤와 함께한 최고의 순간들 잊지못할거에요
834,1009,1009,5,pasy***예매자,2022.02.14,조회 3,공감 0공감하기,무조건 한번은 봐야할 극,정말 잘 만든극입니다
835,1010,1010,5,cube***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히,3대빌리 영원히 잊지 못할 것 같아요 어디선가 꼭 보자 너희를 만날 수 있어서 행복했어
836,1011,1011,5,somin4***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤,이 시대 최고의 뮤지컬이라고 하는 이유가 있습니다제발 봐주세요
837,1012,1012,5,vimo***예매자,2022.02.14,조회 3,공감 0공감하기,잊지 못할거예요,빌리들 
838,1013,1013,5,reh***예매자,2022.02.14,조회 3,공감 0공감하기,사랑해 영원히,강혁빌리 안녕
839,1014,1014,5,ryunzz***예매자,2022.02.14,조회 3,공감 0공감하기,이최뮤 우진빌리의 마지막공연,사랑하지 않을 수 없는 공연이었습니다 행복했고 즐거웠고 감사했어요 모두들 행운을 빌어요 우진빌리 수고했고 사랑해 영원히 우진빌리의 일렉 표정 잊지못하겠네요
840,1015,1015,5,anstaj***예매자,2022.02.14,조회 3,공감 0공감하기,행운을 빌어요,사랑해 영원히
841,1016,1016,5,seoki***예매자,2022.02.14,조회 3,공감 0공감하기,빌리엘리어트 꼭 보세요,홈커밍데이 최고였습니다
842,1017,1017,5,pasy***예매자,2022.02.14,조회 3,공감 0공감하기,빌리는 사랑입니다,보고 또보고싶어지는 극
843,1018,1018,5,lovet***예매자,2022.02.14,조회 3,공감 0공감하기,역시,최고의 작품드디어 막공이라니다시 돌아와요
844,1019,1019,5,sh***예매자,2022.02.14,조회 3,공감 0공감하기,4연 기다릴거에요라이브 후기,다음 빌리 볼때까지 기다릴거에요 
845,1022,1022,5,yoojin1***예매자,2022.02.14,조회 3,공감 0공감하기,빌리엘리어트,이최뮤 짱 행운을 빌어요
846,1023,1023,5,horis***예매자,2022.02.14,조회 3,공감 0공감하기,너무 행복했어요,좋은 공연 올려주신 제작사와멋진 공연 보여준 배우들에게감사합니다행운을 빌어요
847,1024,1024,5,tesi***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 엘리어트라이브 후기,이 시대 최고의 뮤지컬
848,1025,1025,5,pasy***예매자,2022.02.14,조회 4,공감 0공감하기,행복했어요,마음이 따듯해지는극 위로받고 갑니다
849,1026,1026,5,sh***예매자,2022.02.14,조회 3,공감 0공감하기,빌리 삼연 볼 수 있어서 행복했어요,그리울거에요 더럼 사람들 
850,1027,1027,5,soo2***예매자,2022.02.14,조회 3,공감 0공감하기,보고 싶을꺼에요라이브 후기,행운을 빌어요
851,1028,1028,5,psb1***예매자,2022.02.14,조회 3,공감 0공감하기,최고,강혁이의 막공을 챙길 수 있어 행복했어요 앞으로 멋진 발레리노로 성장할테니 응원해달라는 그 말이빌리와 이별을 준비하던 아이의 모습이 상상이 가서 눈물이 났네요좋은 공연 감사합니다
852,1029,1029,5,jien0***예매자,2022.02.14,조회 3,공감 0공감하기,안녕 빌리,너희들을 만난 건 행운이었어너희들을 만난 게 늘 자랑스러웠어절대 잊지 못할 빌리 엘리어트 삼연 빌리들사랑해 영원히
853,1030,1030,5,seoki***예매자,2022.02.14,조회 3,공감 0공감하기,모두가 봐야되는 뮤지컬,이 시대 최고의 뮤지컬입니다 진짜로
854,1031,1031,5,unsmil***예매자,2022.02.14,조회 3,공감 0공감하기,행운을 빌어요,과연 회전문이라는 말을 만들어낸 뮤지컬 답게 볼 때마다 만족도 최상 다음 번 공연도 기대하게 만드는 엄청난 작품이었습니다반년이라는 긴 시간 상연했음에도 뒤늦게 빌리에 빠지게 되어서 간신히 네 빌리의 공연을 한 번씩 챙겨보고우진 빌리와 강혁 빌리의 마지막 공연을 볼 수 있었는데빌리를 떠나보내는 쓸쓸하고 허전한 제 마음을 대변하듯 울어준 우진 빌리와이별의 다음 단계로 넘어갈 수 있게끔 씩씩한 모습으로 안녕을 말해준 강혁 빌리에게정말 고맙다는 말과 수고했다는 말 해주고 싶어요이번 빌리들과 모든 배우들의 모습을 영원히 잊지 않을거에요그리고 앞으로의 길도 응원합니다 다들 행운을 빌어요
855,1032,1032,4,lovet***예매자,2022.02.14,조회 5,공감 0공감하기,역시,빌리는 역시 빌리였다아쉽지만 다가온 막공곧 다시 만날 수 있기를
