,index,Rating,Id,Date,views,like,Title,Text
10,10,5,ricky***예매자,2019.03.13,조회 46,"공감 0
공감하기",행복했습니다 최고였어요;-;,막공이 너무 아쉬워요훌륭한 무대배우님들스탭분들오케분들  너무도 수고 많으셨습니다 6번을 보았는데 볼때마다 새롭게즐거웠어요
11,11,5,brid***예매자,2019.03.13,조회 49,"공감 0
공감하기",최고!!,아이와 함께 넘 즐겁게 봤습니다 아이가 또 보고 싶대요 
12,12,3,jyjhjw0***예매자,2019.03.12,조회 75,"공감 0
공감하기",젠가,색다른 뮤지컬이였어요
13,13,5,limea***예매자,2019.03.04,조회 54,"공감 0
공감하기",몬티와 다이스퀴스의 무한 매력,몬티 다이스퀴스 시벨라 피비 미스 슁글 유지니아 그리고 앙상블님들까지 완벽한 호흡이었다고 생각합니다극 자체가 재밌어서 보는 내내 즐거웠고스코어들도 다 좋아서 계속 흥얼거리게 되네요재연 기대하겠습니다
14,14,5,cinem***예매자,2019.03.03,조회 38,"공감 1
공감하기",또 보고 싶은 공연,서경수 이규형 페어로 본 젠틀맨스가이드입소문 날만하네요 꼭 앙코르공연해주세요 또 보러갈게요
15,15,5,douyoung***예매자,2019.03.01,조회 25,"공감 0
공감하기",멋진 공연입니다.,부모님께서 보셨는데 즐거워하시고 추천하셨습니다 멋진 공연입니딘
16,16,5,rudwns1***예매자,2019.02.28,조회 32,"공감 0
공감하기",너무너무 매력적 인 잰틀맨스 가이드,한지상씨 유연석씨 두배우의 완벽 호흡과 다른 배우님들의 연기와 노래에 웃고 즐겁게 즐기다가 갑니다
17,17,4,dnfh***예매자,2019.02.28,조회 50,"공감 0
공감하기",놀라운 1인 8역,유연석 배우의 연기는 좋았지만 노래가 조금 아쉬웠습니다이규형 배우의 1인 8역은 재미도 있고 대단하더라고요그 외에 무대의 영상도 좋았습니다그다지 기대를 하지 않았는데 가볍게 웃을 수 있는 즐거운 공연이었습니다
18,18,5,endan***예매자,2019.02.26,조회 23,"공감 0
공감하기",유쾌한 블랙코미디의 세계,짱잼짱잼이에요배우들의 능청스런 연기와 극 흐름에 저도 모르게 빨려들게 되는 극이었어요지방 공연도 정말 기대 됩니다
23,23,5,sim***예매자,2019.02.25,조회 24,"공감 1
공감하기",연몬티 똑똑해 잘생겼어,정확한 딕션과 풍부한 표정연기몬티의 변화하는 감정에 같이 응원하게 만드는연몬티 힘
24,24,5,knowb***예매자,2019.02.24,조회 28,"공감 0
공감하기",유연석씨 보러갔다 이규형씨한테 반했어요,지난달에 봤는데 후기가 넘 늦었네요내용 전혀 모르고 갔는데 넘 잼있어서 깜놀유연석씨는 젠틀맨 그 자체였고 이규형씨의 팔색조 매력에 푹 빠졌답니다 같이 갔던 친구들도 넘 잼있고 매력있는 배우라고 폭풍칭찬하더라구요
25,25,3,eys***예매자,2019.02.23,조회 43,"공감 0
공감하기",기대가 컸을뿐,배우들의 호연과 무대 의상 다 좋았어요다만 제가 너무 기대한 탓인지 좀 실망그래도 좋았어요
26,26,5,littleo***예매자,2019.02.22,조회 25,"공감 0
공감하기",배우들의 케미가 빛났던 작품!!,모든 배우들의 연기가 좋았다
27,27,5,gch02***예매자,2019.02.20,조회 20,"공감 0
공감하기",눈과 귀가 모두 호강하는 ㅠㅠㅠ,넘 좋았던 뮤지컬
28,28,5,il***예매자,2019.02.20,조회 21,"공감 0
공감하기",제 인생의 최고의 뮤지컬,시간이 가는 줄 모르게 빠져드는 뮤지컬 이였습니다 연기자들의 열정과 모든 모습이 완벽한 공연이였습니다
29,29,4,ple***예매자,2019.02.19,조회 16,"공감 0
공감하기",즐거운 공연 ^^,오만석 유연석 배우님 공연이었습니다 피비 시벨라 맡으신 두 분도 매력 넘쳤어요  공연보러 가기 전 오리지널 음반 들을때는 긴가민가 했는데 보고나서 다시 들으니 그 장면이 떠올라 좋네요
30,30,5,coduddl***예매자,2019.02.18,조회 11,"공감 0
공감하기",최고!!,또보고파 부산으로 고고
31,31,5,imea***예매자,2019.02.18,조회 18,"공감 0
공감하기",두번봐써요^-^,잼나요
32,32,5,gahw***예매자,2019.02.17,조회 15,"공감 0
공감하기",최고에요!!,오랜만에 마음껏 웃고왔어요전체 케스팅 도전
33,33,5,db891***예매자,2019.02.16,조회 17,"공감 0
공감하기",최고!!,최고
34,34,5,skyf***예매자,2019.02.15,조회 18,"공감 0
공감하기",정말 재밌어요,딱 내 취향 오조오억번 보고 싶어요
35,35,5,seoulco***예매자,2019.02.14,조회 24,"공감 0
공감하기",새로운 구성의 뮤지컬,평범하지 않은 뮤지컬공연내내 지루하지 않았고 흥미진진하고배우들의 1인 다역에도 열정이 가득한 모습 정말 좋았습니다이 공연을 관람하면서 여러가지 맛을 느꼈어요오페라 연극 뮤지컬 1인쇼
36,36,5,elly***예매자,2019.02.13,조회 31,"공감 0
공감하기",아 두번봐도 좋았다,유연석 이규형 캐스팅으로만 봐서 다른 분들 못 봐서 한이지만 그래도 좋았다
37,37,5,gw1***예매자,2019.02.12,조회 24,"공감 0
공감하기",굿,굿굿둣
42,42,4,lsy1***예매자,2019.02.11,조회 23,"공감 0
공감하기",오랜만에 즐거운 관람,재미있게 잘 봤어요모든 배우님들의 열정이 뿜뿜 했습니다
44,44,5,shrub***예매자,2019.02.11,조회 19,"공감 0
공감하기",다시 보고픈,젠틀맨스가이드
45,45,5,1989m***예매자,2019.02.11,조회 15,"공감 0
공감하기",너무재밌어요,재연 얼른 올라오면 좋겠네요
46,46,5,dlqudw***예매자,2019.02.11,조회 21,"공감 0
공감하기",젠틀맨이 되기 위한 첫걸음,젠틀맨이 되기 위한 첫걸음멋진 배우들과 스토리로 매료됐습니다
47,47,5,ysy0***예매자,2019.02.11,조회 23,"공감 0
공감하기",아 왜,가난하고 그래
48,48,5,ysy0***예매자,2019.02.11,조회 16,"공감 0
공감하기",재연,언제오죠
49,49,5,e***예매자,2019.02.11,조회 10,"공감 0
공감하기",추천합니다,정말 유쾌하고 즐거운 공연이었어요배우들 연기 노래 너무 좋고 음악도 계속 생각나네요
50,50,5,e***예매자,2019.02.11,조회 5,"공감 0
공감하기",good~!,막공의 묘미를 제대로 즐길 수 있는 시간이었습니다낮공 배우들이 까메오 출연도 하고 마지막 오케스트라 합주도 좋았구요
51,51,5,ar***예매자,2019.02.11,조회 7,"공감 0
공감하기",유쾌하네요,유쾌하네요
52,52,5,ar***예매자,2019.02.11,조회 4,"공감 0
공감하기",재밌었어요,재밌었어요
53,53,5,dllo***예매자,2019.02.11,조회 12,"공감 0
공감하기",세미막ㅠㅠ,역시 세미막 레전의 법칙무인땜에 세미박볼까 총막볼까 고민했는데하진짜 둘다볼걸이래서 볼까말까할때는 봐야해요여튼 그래도 세미막이라도 봐서 다행입니다 연몬티 애드립 진짜 다 넘 좋았구한지상배우님 다이스퀴스 넘 찰떡지방공가야할까봐여
54,54,5,powerful***예매자,2019.02.11,조회 9,"공감 0
공감하기",지방공연도 화이팅,그간 고생 많으셨습니다 
55,55,5,powerful***예매자,2019.02.11,조회 11,"공감 0
공감하기",재연 와주세요...,와야해요
56,56,5,acd***예매자,2019.02.10,조회 9,"공감 0
공감하기",이거 완전!!!,부산공연 또 볼꺼에요 진짜 너무 재밋고 시벨라 예뻐요 목소리도 얼굴도 몸매도 
61,61,5,cut***예매자,2019.02.10,조회 19,"공감 0
공감하기",유연석 한지상 페어 최고였다bb,유연석 한지상 페어 최고 실컷 웃다가 왔다
62,62,5,kkhcsh1***예매자,2019.02.10,조회 21,"공감 0
공감하기",3번째 관람 후기,3명의 몬티나바로를 다 볼 정도로구성이 탄탄하고보는 내내 유쾌하고 즐거웠습니다
63,63,5,krukru***예매자,2019.02.09,조회 8,"공감 0
공감하기",보고 또 보고 싶은 공연,노래 연기 에드립 뭐 하나 빠지는게 없고모든 배우들이 완벽했다
64,64,5,russy***예매자,2019.02.09,조회 10,"공감 0
공감하기",기대 이상의 뮤지컬,중극장 뮤지컬은 처음이었는데 기대보다 더더더더더더 재밌어서 깜짝 놀랐어요 나도 모르게 갖고 있던 극의 규모에 따라 완성도 혹은 작품성에 차이가 있을 거라는 편견을 완전히 깼습니다 너무 늦게 깨달아 속상할 정도였어요 한지상 배우님 유연석 배우님 케미 잊지 못해요
65,65,5,ef1***예매자,2019.02.09,조회 6,"공감 0
공감하기",즐거운 시간이었어요,구성도좋고 재밌는 뮤지컬입니다
66,66,5,jusy0***예매자,2019.02.09,조회 15,"공감 0
공감하기",첫 관람때는 다이스퀴스에 홀리고,두번째 관람때는 몬티에 홀리네요코미디극에서 무게중심을 잡는다는 게 참 대단하게 느껴지네요너무 너무 만족스러웠던 관람이라 하루빨리 재연으로 만나고 싶어요
67,67,5,ch***예매자,2019.02.09,조회 5,"공감 0
공감하기",계속 생각나는 뮤지컬,극이 끝났지만 계속 생각나는 뮤지컬 입니다또 보고싶어요
68,68,5,zels***예매자,2019.02.09,조회 8,"공감 0
공감하기",시벨라 귀엽다,눈 크고 사랑스럽고 연기 잘 한다한지상도 재밌었는데 과도한 애드립은 좀 자제했으면
69,69,5,ricky***예매자,2019.02.09,조회 6,"공감 0
공감하기",오랫동안 기억에 남을것같습니다,내내 웃음을 머금고있을정도로 유쾌한 공연이었어요몬티도 다이스퀴스도 앙상블배우님들도 모두 벌써 또 보고싶어지네요 
70,70,5,haruap***예매자,2019.02.09,조회 5,"공감 0
공감하기",재연 얼른오세요 ㅠㅠㅠㅠㅠ,빨리 돌아오기를 손꼽아 기다리겠습니다
71,71,5,1wls***예매자,2019.02.08,조회 7,"공감 0
공감하기",앞 주머니에,독약들어있다
72,72,5,escape1***예매자,2019.02.08,조회 17,"공감 0
공감하기",이규형 배우님 김동완 배우님,두 분 케미에 눈과 귀가 너무 즐거웠습니다 두분 다 노래면 노래 연기면 연기 잔망까지 어쩜 모든 걸 다 갖췄는지 재연에 꼭 다시 와주세요
73,73,5,escape1***예매자,2019.02.08,조회 11,"공감 0
공감하기",지방공연,까지 언제 기다리나요 재연 기다립니다
74,74,5,stary***예매자,2019.02.08,조회 6,"공감 0
공감하기",으아아아ㅏㅏㅏ 너무 재밌어요,이로서 복권 연속 20꽝을 달성하나요
75,75,5,dolp***예매자,2019.02.08,조회 9,"공감 0
공감하기",부산에서 만나요ㅠㅠ,너무 재미난 젠틀맨스 가이드 서울공연이 끝나서 아쉬워요
80,80,5,doe***예매자,2019.02.08,조회 7,"공감 0
공감하기",세미막 최고!,더 많이 보지 못 한 게 아쉽다 배우분들 앙상블분들 오케 연주자분들 모든 스탭분들 전부 다같이 정말 열심히 만든 공연이었다는 게 느껴졌고 번안이 정말 센스있어서 좋았다
81,81,5,youkyen***예매자,2019.02.08,조회 5,"공감 0
공감하기",정말 눈깜박할시간이 없었던!!,아 캐스트보고 예매했지만 너무 만족했던 공연정말 너무너무 재밌다또 보고싶다아쉬웡
82,82,5,ekdr***예매자,2019.02.08,조회 6,"공감 0
공감하기",독특하고 재밌었어요,배우분들 정말 재밌게 잘 살리시고 노래도 좋았습니다 또 보고싶어요
83,83,5,free13***예매자,2019.02.08,조회 5,"공감 0
공감하기",총막의 감동,아직 잊을 수 없네요백작님가지 마옵소서
84,84,5,ppjju***예매자,2019.02.07,조회 6,"공감 0
공감하기",벌써 또 기다려지는~,성공적인 한국 초연이렇게 재미질수가다음 시즌이 벌써 기다려집니다빨리 돌아와줘요
85,85,5,19910***예매자,2019.02.07,조회 2,"공감 0
공감하기",재밌어요,굿굿굿
86,86,5,tw0***예매자,2019.02.07,조회 5,"공감 0
공감하기",재밌고 웃겨요,배역들이 매력있고 대사가 참 재치있어요 갓앙상블
87,87,5,tw0***예매자,2019.02.07,조회 10,"공감 0
공감하기",짱잼,느끼는 것도 있고 웃음도 있고 모든 배우님들 최고입니다
88,88,5,yaheeyo3***예매자,2019.02.07,조회 6,"공감 0
공감하기",좋은뮤지컬이었습니다~,연몬티 중심으로 다른 3분의 다이스퀴스분들 공연 봤었는데 마지막 다이스퀴스로 한지상배우를 봤었는데 공연이 정말 재밌었어욬 적절한 애드립들 덕분에 더 즐거웠어요 유연석배우의 동매 애드립 덕분에 공연장이 술렁술렁했었습니다 다음에도 또 상연해주세요 다음엔 꼭 넘버도 발매되면 좋을 것같아요 주옥같은 넘버들을 들을 수 없는게 슬프네요
89,89,5,hyesung***예매자,2019.02.07,조회 4,"공감 0
공감하기",역시 최고!!!,재미있습니다 지방공연도 화이팅입니다
90,90,5,novcati***예매자,2019.02.07,조회 8,"공감 0
공감하기",3번째 보는데 절대 실망하지 않습니다,넘버도 다 좋았고 배우분들 연기도 맛깔나서 정말 후회없이 회전문 돌았습니다  전캐스팅 앨범 꼭 나왔으면 좋겠어요
91,91,5,killerha***예매자,2019.02.07,조회 5,"공감 0
공감하기",재밌었어요,
92,92,5,jw05***예매자,2019.02.07,조회 4,"공감 0
공감하기",김동완 잘생겼다,김동완 잘생겼다 김동완 잘생겼다 김동완 잘생겼다
93,93,5,shc***예매자,2019.02.07,조회 5,"공감 0
공감하기",완벽!!!,사전 정보 하나도 없이 가서 봤습니다 그럼에도 불구하고 빵빵 터졌을 정도로 재밌고 좋았어요
94,94,5,sina0***예매자,2019.02.06,조회 3,"공감 0
공감하기",최고최고최고,너무너무 재밌었고 배우분들이 너무나도 열연해주셔서 좋았습니다 시종일관 웃음이 끊이지 않았던 연말연시 참 재밌었던 시간이었습니다 재연도 꼭 왔으면 좋겠습니다
99,99,5,lain***예매자,2019.02.06,조회 6,"공감 0
공감하기",흥미진진한 블랙코미디,첫 넘버부터가 압권이다 줄거리 전체를 꿰뚫는다고 해도 좋다근데 그래서 피비와 시벨라는 어떻게 된 거죠
100,100,5,chh***예매자,2019.02.06,조회 4,"공감 0
공감하기",또 보고시픙ㄴ 뮤지컬,다른 캐스팅도 보고싶어지네요
101,101,5,chh***예매자,2019.02.06,조회 4,"공감 0
공감하기",최고최고,한바탕 웃고 나왔어여
102,102,5,chh***예매자,2019.02.06,조회 2,"공감 0
공감하기",2018년 최고의 작품,2018년 최고의 작품입니다 정말 스트레스를 다 풀 수 있는 재미나는 뮤지컬 거기에 배우님들의 탄탄한 연기가 뒷받침되니 최고의 무대가 아닐수 있겠어요재연삼연 계속 해주세요
103,103,5,gg***예매자,2019.02.06,조회 3,"공감 0
공감하기",너무 재밌었어요,무대 노래 스토리 개그 앙상블부터 주연 배우들까지 전부 완벽한 극이였어요 보는 내내 엄청 웃을 수 있고 노래 또한 고급져서 귀도 호강할 수 있고 너무 재밌게 봤어요 또 보고 싶은데 빨리 돌와왔으면 좋겠어요
104,104,5,koy***예매자,2019.02.05,조회 8,"공감 0
공감하기",한지상 배우 다시 와달ㄹ라!!!!!!!!!!,한지상 배우가 기억에 가장 많이 남아요9캐릭터를 모두 다른 사람들이 했다고 해도 믿을 정도로 너무 잘하셔서 다음에 또 보고 싶어요
105,105,5,jwh8***예매자,2019.02.05,조회 3,"공감 0
공감하기",너무 재밌게 봤어요,늦게봐서 아쉬워요진작볼걸
106,106,5,ksh5***예매자,2019.02.05,조회 3,"공감 0
공감하기",코믹멜로 반전 존잼 젠틀맨스 가이드,여느극보다도 웃음이 끊이지 않는 극이다살인이란 주제를 이렇게유쾌하게 엮어갈 일인가 배우들의 깨알 애드립에 웃음 포인트가 팡팡 터지고연기면 연기 노래면 노래모든게 환상적이다적극 추천
107,107,5,ksh5***예매자,2019.02.05,조회 5,"공감 0
공감하기",코믹멜로 반전 존잼,주조연 앙상블 모두가 하나같이 조화롭고 흠 잡을 데가 없었다특히 1인 9역을 소화해 내야하는 다이스퀴스 역의 배우분들진심 존경스럽고온갖 머리 쥐어짜가며 살인 방법 연구해야하는 몬티이 살벌한 극을이렇게 유쾌하게 이어가다니정말로 실컷 웃을 수 있는 극넘버도 좋고 배우들이 너무 사랑임
108,108,4,jeong***예매자,2019.02.05,조회 4,"공감 0
공감하기",재밌었습니다,재밌는뮤지컬
109,109,5,chunsa0***예매자,2019.02.04,조회 4,"공감 0
공감하기",정말 재밌었어요,유연석 한지상 조합으로 봤는데너무나 즐거운 관람이었습니다
110,110,5,enu***예매자,2019.02.04,조회 7,"공감 0
공감하기",최고,모든 배우들이 다 좋았다특히 앙상블 배우들굿굿굿
111,111,5,iz***예매자,2019.02.04,조회 5,"공감 1
공감하기",좋아요,최고의공연
112,112,5,cat3***예매자,2019.02.04,조회 3,"공감 0
공감하기",또 보고싶어요,이 날 너무 재밌었어요그래서 지방 갑니다
113,113,5,wjddl3***예매자,2019.02.04,조회 6,"공감 0
공감하기",행복합니다!,너무너무 즐겁고 행복하게 보고 나왔어요재연 기다리겠습니다
118,118,5,kkwb***예매자,2019.02.04,조회 6,"공감 0
공감하기",정말 재밌었습니다!!,코믹뮤지컬은 처음이었는데 굉장히 재밌었어요 편하게 웃을수있는 뮤지컬이라 처음부터 끝까지 배꼽잡고 웃으면서봤어요
119,119,5,dhodkse***예매자,2019.02.04,조회 4,"공감 0
공감하기",꿀잼,원래도 재밌는데 애드립대잔치 애드립 들이댓댓댓댓댓에오너무웃기자낰집가면서 저녁공에 낮공페어 게스트로 나왔다는 말 듣고 배찢 전캐못찍은거 너무 아쉬워요 동완몬티가 그렇게 소름이라는데 궁금하니까 재연때도 데려와줘요재연 기다리고있을게요
120,120,5,8402j***예매자,2019.02.04,조회 6,"공감 0
공감하기",진짜ㅋㅋㅋ,배우들 열연에 박수 드립니다
121,121,5,90p***예매자,2019.02.04,조회 5,"공감 0
공감하기",완벽 그 자체,정말 완벽한 초연이였습니다
122,122,5,koichi7***예매자,2019.02.04,조회 7,"공감 0
공감하기",즐거운 공연,흥나고 즐겁네요짱짱짱 재미있습니다 같이함께휘우
123,123,3,tndk***예매자,2019.02.04,조회 18,"공감 0
공감하기",재밌었는데 감동은 글쎄,오케스트라와 배우진에 돈을 다썼는지 무대연출을 다 로 해둬서 실망했다굳이 오케스트라를 무대 위에 연출해 배우의 무대 사용을 작게 만들어야하는 이유를 잘 모르겠다 이규형 배우의 연기와 다른 배우들의 노래가 즐거웠다 김동완 배우는 조금 더 큰 목소리로 노래하고 익살스럽게 연기해주면 더 재밌었을 것 같다 전체적으로 재밌기는 했는데 돈에 비해 아까운 느낌이 계속 드는 건 왤까요
124,124,5,dt2***예매자,2019.02.04,조회 4,"공감 0
공감하기",젠틀맨스 가이드,외국 유머를 한국적인 정서로 잘 바꿔냈던 젠틀맨스 가이드다이스퀴스 몬티 시벨라 피비 모두 매력적이었어요
125,125,4,hyperj***예매자,2019.02.04,조회 9,"공감 0
공감하기",너와 나 참 좋구나,겨울날의 따끈한 로맨스 달콤 쌉쌀 우리 둘만의 시간 시끄러운 세상은 바이바이 이불 속에 돌돌 말린  밤낮으로 꽁냥꽁냥 날개를 달아줘 내 맘에 날아갈거야 너의 품으로 갈래애
126,126,5,inb***예매자,2019.02.04,조회 5,"공감 0
공감하기",유연석최고,멋져요
127,127,4,hyperj***예매자,2019.02.04,조회 6,"공감 0
공감하기",젠!틀 맨은 남아일언중천금!,약속하면 지켜야만해 젠틀맨은 보여준다 모든것을 솔직하게 모든것을 보여줘 남자의 세계 아름답다네 항상 내 곁에 영원히
128,128,4,hyperj***예매자,2019.02.04,조회 8,"공감 0
공감하기",언제나 최고이신,한지상 배우님 역시 1인 9역 소화하신다고 열일하고 계시더군요 잘하긴 정말 잘 하시네요 최고에요 정말 연기 노래 춤 뭐 하나 빠지는게 없으시고 막공도 봅니다
129,129,5,kiesbe***예매자,2019.02.04,조회 3,"공감 0
공감하기",재밌어요!!,재밌어요
130,130,5,ddori***예매자,2019.02.04,조회 6,"공감 0
공감하기",한달반만에 보게된 유연석 한지상 페어,재밌었습니다유연석 배우 한달만에 보게됐는데연기 노선이 달라져서 서사가 더 튼튼해져서 좋았습니다노래는 여전히 약했지만 대사와 가사 포인트를 잘 살려서 하시더군요한지상 배우는 역시 기복없이 애드립도 노래도 잘해서 좋았습니다
131,131,5,binu0***예매자,2019.02.04,조회 4,"공감 0
공감하기",귀가 즐거운 서경수 - 한지상 페어,근 보름만에 다시 봤는데 환상적 캐미에 애드립의 향연으로배꼽빠지게 웃으며 봤습니다처음 보는 애드립이 빵빵 터지더군요게다가 두분다 성량이 좋아서 귀가 호강했습니다행복하고 즐거운 시간이었습니다
132,132,2,binu0***예매자,2019.02.04,조회 19,"공감 0
공감하기",좀 지루했어요,미공개 엽서세트 때문에 울며 겨자먹기로 공연을 보고 있는데바로 그전 페어로 3일만에 보니애드립도 똑같고 배우들 연기는 열심히 하시는데생각보다 감흥이 없었습니다자주 보면 안되는 공연 같습니다
137,137,3,lanla***예매자,2019.02.04,조회 13,"공감 0
공감하기",젠틀맨스가이드,재밌어요
138,138,5,shak***예매자,2019.02.04,조회 4,"공감 0
공감하기",오픈런했르면 좋겠어요,힘들게 하루 일해도 11월부터 주 몇회씩 저녁에 젠틀맨스가이드 보러 다녀오면 행복했어요 너무재밌었구요  다시오겟죠 지방공연도 가야겠어요
139,139,5,kmhel***예매자,2019.02.04,조회 3,"공감 0
공감하기",최고최고,이론 페어 또 없어요 
140,140,5,ddori***예매자,2019.02.04,조회 6,"공감 0
공감하기",서경수 - 이규형 페어 마지막 공연을 보러갔습니다,근 한달 반만에 마지막공연으로 서경수 - 이규형 페어를 다시 봤는데한달 전과 애드립과 연기가 달라져서 정말 재밌게 봤습니다이규형 배우는 한달 전보다 많이 유연해졌더군요애드립마다 빵빵 웃음이 터졌습니다서경수 배우는 여전히 노래와 연기가 좋았습니다마지막 공연을 레전드로 끝내주셔서 감사합니다오랫동안 잊지 못할 공연이었습니다
141,141,5,tmdwns0***예매자,2019.02.04,조회 2,"공감 0
공감하기",너무 좋아요,막공이라 아쉽네요
142,142,5,fantom***예매자,2019.02.04,조회 1,"공감 0
공감하기",잘 봤습니다,이규형배우와 서경수배우 그동안 하고 싶었던 거 다 한 느낌애드리브도 빵빵 터져주고 매우 재밌었습니다
143,143,5,fantom***예매자,2019.02.04,조회 1,"공감 0
공감하기",잘 봤습니다,막공이라 세미막공하신 유연석 배우와 한지상 배우가카메오로 등장하여 열연해주셨네요
144,144,5,jeeinn0***예매자,2019.02.04,조회 1,"공감 0
공감하기",유쾌하고 재밌었어요,너어무 유쾌하고 즐겁게 재미있게 봤던 공연
145,145,5,lily4***예매자,2019.02.04,조회 1,"공감 0
공감하기",진짜 너무 재밌었어요,뒤늦게 본게 너무 아쉬운 작품입니다다음번에도 한지상 배우님 또 와주셨으면 좋겠어요1인 다역을 그렇게 잘 소화하실지 몰랐어요
146,146,5,wsy0***예매자,2019.02.04,조회 4,"공감 0
공감하기",역시 연게백숙 최고!,유연석 배우와 한지상배우의 케미는 정말 최고입니다
147,147,5,wsy0***예매자,2019.02.04,조회 1,"공감 0
공감하기",지방공연만 기다립니다,극 시작해서 끝날때까지 웃게 만들어주는 극 지방 공연 기다리고 있습니다
148,148,5,ggomte***예매자,2019.02.04,조회 3,"공감 0
공감하기",최고의 공연이었습니다,두 주연배우분들의 마지막 공연이었던것만큼 쏟아지는 애드립과 꿀성대로 아주 흡족한 공연이었어요 음향과 무대또한 아주아주 훌륭했습니다 재연 꼭 기다릴께요 세달동안 수고해주신 모든 배우들과 스탭분들 공연관계자분들께 감사인사 드립니다
149,149,5,sweetho***예매자,2019.02.04,조회 1,"공감 0
공감하기",세미막 너무 좋았어요,지방공은 보지 못해서 너무 아쉽네요 이캐슷 이대로 돌아오지 않을텐데
150,150,3,kme***예매자,2019.02.04,조회 8,"공감 0
공감하기",김동완 배우님 멋지고 진지한 연기에 감명받았어요.,김동완 몬티는 표현을 잘해내고 유머러스하게 관객들에게 웃음을 선사해주신것 같아 잘봤습니다오만석 배우님도 9인 역할 하시느라 엄청 고생하셨지만 그래도 즐기면서 해주신것 같아요 넘 즐겁게 잘봤씁니다
