index,Rating,Id,Date,views,like,title,text
63,5,krukru***예매자,2019.02.09,조회 8,"공감 0
공감하기",보고 또 보고 싶은 공연,노래 연기에 드립뭐 하나 빠지는 게 없고 모든 배우들이 완벽했다
64,5,russy***예매자,2019.02.09,조회 10,"공감 0
공감하기",기대 이상의 뮤지컬,중극장 뮤지컬은 처음이었는데 기대보다 더 더 더 더 더 더 재밌어서 깜짝 놀랐어요 나도 모르게 갖고 있던 극의 규모에 따라 완성도 혹은 작품성에 차이가 있을 거라는 편견을 완전히 깼습니다 너무 늦게 깨달아 속상할 정도였어요 한지 상배우님 유연석 배우님 케미잊지 못해요
65,5,ef1***예매자,2019.02.09,조회 6,"공감 0
공감하기",즐거운 시간이었어요,구성도 좋고 재밌는 뮤지컬입니다
66,5,jusy0***예매자,2019.02.09,조회 15,"공감 0
공감하기",첫 관람 때는 다이스퀴스에 홀리고,두 번째 관람 때는 몬티에 홀리네요코미디극에서 무게중심을 잡는다는 게 참 대단하게 느껴지네요 너무너무 만족스러웠던 관람이라 하루빨리 재연으로 만나고 싶어요
67,5,ch***예매자,2019.02.09,조회 5,"공감 0
공감하기",계속 생각나는 뮤지컬,극이 끝났지만 계속 생각나는 뮤지컬입니다 또 보고 싶어요
68,5,zels***예매자,2019.02.09,조회 8,"공감 0
공감하기",시벨라귀엽다,눈 크고 사랑스럽고 연기 잘한다한 지상도 재밌었는데 과도한 애드립은 좀 자제했으면
69,5,ricky***예매자,2019.02.09,조회 6,"공감 0
공감하기",오랫동안 기억에 남을 것 같습니다,내내 웃음을 머금고 있을 정도로 유쾌한 공연이었어 요몬티도 다이스퀴스도 앙상블 배우님들도 모두 벌써 또 보고 싶어지네요
70,5,haruap***예매자,2019.02.09,조회 5,"공감 0
공감하기",재연 얼른 오세요 ㅠㅠㅠㅠㅠ,빨리 돌아오기를 손꼽아 기다리겠습니다
71,5,1wls***예매자,2019.02.08,조회 7,"공감 0
공감하기",앞 주머니에,독약 들어 있다
72,5,escape1***예매자,2019.02.08,조회 17,"공감 0
공감하기",이규형 배우님 김동완 배우님,두 분케미에 눈과 귀가 너무 즐거웠습니다 두 분 다 노래면 노래 연기면 연기 잔망까지 어쩜모든 걸 다 갖췄는지 재연에 꼭 다시 와주세요
73,5,escape1***예매자,2019.02.08,조회 11,"공감 0
공감하기",지방공연,까지 언제 기다리나 요재연 기다립니다
74,5,stary***예매자,2019.02.08,조회 6,"공감 0
공감하기",으아 아아ㅏㅏㅏ 너무 재밌어요,이로서 복권 연속 20꽝을 달성 하나요
75,5,dolp***예매자,2019.02.08,조회 9,"공감 0
공감하기",부산에서 만나요ㅠㅠ,너무 재미난 젠틀맨스가이드 서울 공연이 끝나서 아쉬워요
80,5,doe***예매자,2019.02.08,조회 7,"공감 0
공감하기",세미막 최고!,더 많이 보지 못한 게 아쉽 다 배우 분들 앙상블 분들 오케 연주자분들 모든 스탭 분들 전부 다 같이 정말 열심히 만든 공연이었다는 게 느껴졌고 번안이 정말 센스 있어서 좋았다
81,5,youkyen***예매자,2019.02.08,조회 5,"공감 0
공감하기",정말 눈 깜박할 시간이 없었던 !!,아캐스트 보고 예매했지만 너무 만족했던 공연 정말 너무 너무 재밌 다 또 보고 싶다 아쉬웡
82,5,ekdr***예매자,2019.02.08,조회 6,"공감 0
공감하기",독특하고 재밌었어요,배우 분들 정말 재밌게 잘 살리시고 노래도 좋았습니다 또 보고 싶어요
83,5,free13***예매자,2019.02.08,조회 5,"공감 0
공감하기",총막의 감동,아직 잊을 수 없네 요 백작님 가지 마옵소서
84,5,ppjju***예매자,2019.02.07,조회 6,"공감 0
공감하기",벌써 또 기다려지는 ~,성공적인 한국 초연 이렇게 재미질 수가 다음 시즌이 벌써 기다려집니다 빨리 돌아와줘요
85,5,19910***예매자,2019.02.07,조회 2,"공감 0
공감하기",재밌어요,굿굿굿
86,5,tw0***예매자,2019.02.07,조회 5,"공감 0
공감하기",재밌고 웃겨요,배역들이 매력 있고 대사가 참 재치 있어요 갓 앙상블
87,5,tw0***예매자,2019.02.07,조회 10,"공감 0
공감하기",짱잼,느끼는 것도 있고 웃음도 있고 모든 배우님들 최고입니다
88,5,yaheeyo3***예매자,2019.02.07,조회 6,"공감 0
공감하기",좋은 뮤지컬이었습니다~,연몬티 중심으로 다른 3분의 다이스퀴스 분들 공연 봤었는데 마지막 다이스퀴스로 한 지상 배우를 봤었는데 공연이 정말 재밌었어 욬적절한 애드립들 덕분에 더 즐거웠어요 유연석 배우의 동매 애드립 덕분에 공연장이 술렁술렁했었습니다다음에도 또 상연 해주세요 다음엔 꼭 넘버도 발매되면 좋을 것 같아 요주옥 같은 넘버들을 들을 수 없는 게 슬프네요
89,5,hyesung***예매자,2019.02.07,조회 4,"공감 0
공감하기",역시 최고!!!,재미있습니다 지방공연도 화이팅입니다
90,5,novcati***예매자,2019.02.07,조회 8,"공감 0
공감하기",3번째 보는데 절대 실망하지 않습니다,넘버도 다 좋았고 배우 분들 연기도 맛깔나서 정말 후회 없이 회전문 돌았습니다 전 캐스팅 앨범 꼭 나왔으면 좋겠어요
91,5,killerha***예매자,2019.02.07,조회 5,"공감 0
공감하기",재밌었어요,내용
92,5,jw05***예매자,2019.02.07,조회 4,"공감 0
공감하기",김동완 잘생겼다,김동완 잘생겼다 김동완 잘생겼다 김동완 잘생겼다
93,5,shc***예매자,2019.02.07,조회 5,"공감 0
공감하기",완벽 !!!,사전 정보 하나도 없이 가서 봤습니다 그럼에도 불구하고 빵빵 터졌을 정도로 재밌고 좋았어요
94,5,sina0***예매자,2019.02.06,조회 3,"공감 0
공감하기",최고 최고 최고,너무 너무 재밌었고 배우 분들이 너무나도 열연해 주셔서 좋았습니다시종일관 웃음이 끊이지 않았던 연말연시 참 재밌었던 시간이었습니다 재연도 꼭 왔으면 좋겠습니다
99,5,lain***예매자,2019.02.06,조회 6,"공감 0
공감하기",흥미진진한 블랙코미디,첫 넘버부터 가압권이 다 줄거리 전체를 꿰뚫는다고 해도 좋다 근데 그래서 피비와 시벨라는 어떻게 된 거죠
100,5,chh***예매자,2019.02.06,조회 4,"공감 0
공감하기",또 보고 시 픙ㄴ 뮤지컬,다른 캐스팅도 보고 싶어지네요
101,5,chh***예매자,2019.02.06,조회 4,"공감 0
공감하기",최고 최고,한바탕 웃고 나왔어여
102,5,chh***예매자,2019.02.06,조회 2,"공감 0
공감하기",2018년 최고의 작품,2018년 최고의 작품입니다 정말 스트레스를 다 풀 수 있는 재미나는 뮤지컬 거기에 배우님들의 탄탄한 연기가 뒷받침되니 최고의 무대가 아닐 수 있겠어요 재연삼 연계속해주세요
103,5,gg***예매자,2019.02.06,조회 3,"공감 0
공감하기",너무 재밌었어요,무대 노래스토리 개그 앙상블부터 주연 배우들까지 전부 완벽한 극이였어요 보는 내내 엄청 웃을 수 있고 노래 또한 고급 져서 귀도 호강할 수 있고 너무 재밌게 봤어요 또 보고 싶은데 빨리 돌와왔으면 좋겠어요
104,5,koy***예매자,2019.02.05,조회 8,"공감 0
공감하기",한 지상 배우 다시와 달ㄹ라!!!!!!!!!!,한 지상 배우가 기억에 가장 많이 남아 요 9 캐릭터를 모두 다른 사람들이 했다고 해도 믿을 정도로 너무 잘하셔서 다음에 또 보고 싶어요
105,5,jwh8***예매자,2019.02.05,조회 3,"공감 0
공감하기",너무 재밌게 봤어요,늦게 봐서 아쉬워요 진작 볼 걸
106,5,ksh5***예매자,2019.02.05,조회 3,"공감 0
공감하기",코믹 멜로반전존 잼젠틀맨스가이드,여느 극보다도 웃음이 끊이지 않는 극이 다 살인이란 주제를 이렇게 유쾌하게 엮어갈 일인가 배우들의 깨알애드립에 웃음 포인트가 팡팡터지고 연기면 연기 노래면 노래 모든 게 환상적이 다 적극 추천
107,5,ksh5***예매자,2019.02.05,조회 5,"공감 0
공감하기",코믹 멜로반전존잼,주조 연앙상블 모두가 하나같이 조화롭고 흠잡을 데가 없었다 특히 1인 9역을 소화해내야 하는 다이스퀴스 역의 배우 분들 진심 존경스럽고 온갖 머리 쥐어짜가며 살인 방법 연구해야 하는 몬티이살벌한 극을 이렇게 유쾌하게 이어가 다니 정말로 실컷 웃을 수 있는 극넘버도 좋고 배우들이 너무 사랑임
108,4,jeong***예매자,2019.02.05,조회 4,"공감 0
공감하기",재밌었습니다,재밌는 뮤지컬
109,5,chunsa0***예매자,2019.02.04,조회 4,"공감 0
공감하기",정말 재밌었어요,유연석 한 지상 조합으로 봤는데 너무나 즐거운 관람이었습니다
110,5,enu***예매자,2019.02.04,조회 7,"공감 0
공감하기",최고,모든 배우들이 다 좋았다 특히 앙상블 배우들 굿굿굿
111,5,iz***예매자,2019.02.04,조회 5,"공감 1
공감하기",좋아요,최고의 공연
112,5,cat3***예매자,2019.02.04,조회 3,"공감 0
공감하기",또 보고 싶어요,이날 너무 재밌었어요 그래서 지방갑니다
113,5,wjddl3***예매자,2019.02.04,조회 6,"공감 0
공감하기",행복합니다!,너무 너무 즐겁고 행복하게 보고 나왔어요 재연기다리겠습니다
118,5,kkwb***예매자,2019.02.04,조회 6,"공감 0
공감하기",정말 재밌었습니다!!,코믹 뮤지컬은 처음이었는데 굉장히 재밌었어 요 편하게 웃을 수 있는 뮤지컬이라 처음부터 끝까지 배꼽 잡고 웃으면서 봤어요
119,5,dhodkse***예매자,2019.02.04,조회 4,"공감 0
공감하기",꿀잼,원래 도 재밌는데 애드립대 잔치애드립들이 댓댓댓댓댓에 오너무 웃기자 낰집 가면서 저녁 공에 낮 공페어 게스트로 나왔다는 말 듣고 배찢전 캐 못 찍은 거 너무 아쉬워 요동완 몬티가 그렇게 소름이라는데 궁금하니까 재연 때도 데려와줘요 재연 기다리고 있을 게요
120,5,8402j***예매자,2019.02.04,조회 6,"공감 0
공감하기",진짜 ㅋㅋㅋ,배우들 열연에 박수드립니다
121,5,90p***예매자,2019.02.04,조회 5,"공감 0
공감하기",완벽 그 자체,정말 완벽한 초연이였습니다
122,5,koichi7***예매자,2019.02.04,조회 7,"공감 0
공감하기",즐거운 공연,흥나고 즐겁네요 짱짱짱 재미있습니다 같이 함께 휘우
123,3,tndk***예매자,2019.02.04,조회 18,"공감 0
공감하기",재밌었는데 감동은 글쎄,오케스트라와 배우 진에 돈을 다 썼는지 무대 연출을 다로 해둬서 실망했다 굳이 오케스트라를 무대 위에 연출해 배우의 무대 사용을 작게 만들어야 하는 이유를 잘 모르겠다 이규형 배우의 연기와 다른 배우들의 노래가 즐거웠다 김동완 배우는 조금 더 큰 목소리로 노래하고 익살스럽게 연기해주면 더 재밌었을 것 같다 전체적으로 재밌기는 했는데 돈에 비해 아까운 느낌이 계속 드는 건 왤까요
124,5,dt2***예매자,2019.02.04,조회 4,"공감 0
공감하기",젠틀맨스가이드,외국 유머를 한국적인 정서로 잘 바꿔냈던 젠틀맨스가이드 다이스퀴스몬티시벨라피 비 모두 매력적이었어요
125,4,hyperj***예매자,2019.02.04,조회 9,"공감 0
공감하기",너와나 참 좋구나,겨울날의 따끈한 로맨스 달콤쌉쌀 우리 둘만의 시간 시끄러운 세상은 바이바이 이불 속에 돌돌 말린 밤낮으로 꽁냥 꽁냥 날개를 달아줘 내 맘에 날아갈 거야 너의 품으로 갈래애
126,5,inb***예매자,2019.02.04,조회 5,"공감 0
공감하기",유연석 최고,멋져요
127,4,hyperj***예매자,2019.02.04,조회 6,"공감 0
공감하기",젠!틀맨은 남아일언 중 천금!,약속하면 지켜야만 해 젠틀맨은 보여준 다 모든 것을 솔직하게 모든 것을 보여줘 남자의 세계 아름답다 네 항상 내 곁에 영원히
128,4,hyperj***예매자,2019.02.04,조회 8,"공감 0
공감하기",언제나 최고 이신,한 지상 배우님 역시 1인 9역소화하신다고 열일하고 계시더군요 잘하긴 정말 잘 하시네요 최고에 요 정말 연기 노래춤 뭐 하나 빠지는 게 없으시고 막 공도 봅니다
129,5,kiesbe***예매자,2019.02.04,조회 3,"공감 0
공감하기",재밌어요!!,재밌어요
130,5,ddori***예매자,2019.02.04,조회 6,"공감 0
공감하기",한 달 반 만에 보게 된 유연석 한 지상 페어,재밌었습니다 유연석 배우 한 달 만에 보게 됐는데 연기노선이 달라져서 서사가 더 튼튼해져서 좋았습니다 노래는 여전히 약했지만 대사와 가사포인트를 잘 살려서 하시더군 요한지 상배우는 역시 기복 없이 애드립도 노래도 잘해서 좋았습니다
131,5,binu0***예매자,2019.02.04,조회 4,"공감 0
공감하기",귀가 즐거운 서경수-한 지상 페어,근보름 만에 다시 봤는데 환상적 캐미에 애드립의 향연으로 배꼽 빠지게 웃으며 봤습니다 처음 보는 애드립이 빵빵 터지더군 요게다가 두 분 다 성량이 좋아서 귀가 호강했습니 다 행복하고 즐거운 시간이었습니다
132,2,binu0***예매자,2019.02.04,조회 19,"공감 0
공감하기",좀 지루했어요,미공개 엽서 세트 때문에 울며 겨자 먹기로 공연을 보고 있는데 바로 그 전 페어로 3일 만에 보니 애드립도 똑같고 배우들 연기는 열심히 하시는데 생각보다 감흥이 없었습니다 자주 보면 안 되는 공연 같습니다
137,3,lanla***예매자,2019.02.04,조회 13,"공감 0
공감하기",젠틀맨스가이드,재밌어요
138,5,shak***예매자,2019.02.04,조회 4,"공감 0
공감하기",오픈런 했르면 좋겠어요,힘들게 하루 일해도 11월부터 주 몇 회씩 저녁에 젠틀맨스가이드 보러 다녀오면 행복했어요 너무 재밌었구요 다시 오겟죠 지방공연도 가야겠어요
139,5,kmhel***예매자,2019.02.04,조회 3,"공감 0
공감하기",최고 최고,이론 페어 또 없어요
140,5,ddori***예매자,2019.02.04,조회 6,"공감 0
공감하기",서경수-이규형 페어마지막 공연을 보러 갔습니다,근한 달 반 만에 마지막 공연으로서 경수-이규형 페어를 다시 봤는데 한 달 전과 애드립과 연기가 달라져서 정말 재밌게 봤습니다 이규형 배우는 한 달 전보다 많이 유연해졌더군 요애드립마다 빵빵 웃음이 터졌습니다서경수 배우는 여전히 노래와 연기가 좋았습니다 마지막 공연을 레전드로 끝내주셔서 감사합니다 오랫동안 잊지 못할 공연이었습니다
141,5,tmdwns0***예매자,2019.02.04,조회 2,"공감 0
공감하기",너무 좋아요,막공이라 아쉽네요
142,5,fantom***예매자,2019.02.04,조회 1,"공감 0
공감하기",잘 봤습니다,이규형 배우와 서경수 배우그동안 하고 싶었던 거 다 한 느낌 애드리브도 빵빵 터져주고 매우 재밌었습니다
143,5,fantom***예매자,2019.02.04,조회 1,"공감 0
공감하기",잘 봤습니다,막공이라 세미막공하신 유연석 배우와 한지상 배우가 카메오로 등장하여 열연해주셨네요
144,5,jeeinn0***예매자,2019.02.04,조회 1,"공감 0
공감하기",유쾌하고 재밌었어요,너어무유쾌하고 즐겁게 재미있게 봤던 공연
145,5,lily4***예매자,2019.02.04,조회 1,"공감 0
공감하기",진짜 너무 재밌었어요,뒤늦게 본 게 너무 아쉬운 작품입니다다음번에도 한 지상 배우님 또 와주셨으면 좋겠어요 1인 다 역을 그렇게 잘 소화하실지 몰랐어요
146,5,wsy0***예매자,2019.02.04,조회 4,"공감 0
공감하기",역시 연게 백숙 최고!,유연석 배우와 한 지상 배우의 케미는 정말 최고입니다
147,5,wsy0***예매자,2019.02.04,조회 1,"공감 0
공감하기",지방공연만 기다립니다,극 시작해서 끝날 때까지 웃게 만들어주는 극지방공연 기다리고 있습니다
148,5,ggomte***예매자,2019.02.04,조회 3,"공감 0
공감하기",최고의 공연이었습니다,두 주연 배우 분들의 마지막 공연이었던 것만큼 쏟아지는 애드립과 꿀성대로 아주 흡족한 공연이었어요 음향과 무대 또한 아주아주 훌륭했습니다 재연 꼭 기다릴께 요세달 동안 수고해주신 모든 배우들과 스탭 분들 공연 관계자분들께 감사 인사드립니다
149,5,sweetho***예매자,2019.02.04,조회 1,"공감 0
공감하기",세미 막 너무 좋았어요,지방공은 보지 못해서 너무 아쉽네요 이 캐슷이대로 돌아오지 않을 텐데
