,id,date,rating,views,like,title,text
198,2,ggomj***,2014.08.21,조회 158,"공감 1
공감하기",노래가 안되는데,제가 본 공연만 그런지 모르겠지만 몇몇분은 노래소리가 안들릴 정도였습니다. 음정도 안좋있구요. 남자의 자격 합창단에 나왔다는 여주인공은 정말 잘하시더군요.
199,5,na0***,2014.08.21,조회 122,"공감 0
공감하기",상큼 달달한 로맨스,"극장 구조 위 아래로 굉장히 높은 공간. 복층으로 쓰고도 남는 윗 공간.
다행히 여기 2층은 안전바가 있어 좌석자체는 좀 좁은 감이 있지만 2층이라도 덜 불안하다.
공연중에는 바가 내려가고. 뉴시즌이라 캐스팅도 다 달라졌다는데.
젊고 잘생기고 노래도 잘하는 30 :1의 경쟁률을 뚫은 배우들로^^

2012년 뮤지컬나이트에서 보았던 그리스갈라에서 주요 곡들은 다 들은 셈이었다.
그 때는 그걸 몰랐는데 135분의 실공시간에서 나머지 부분들은 대사, 극, 노래없는 춤 장면등등.
역시 기억에 남는 것은 프레디마이럽송과 궁뎅이 송. 그리고 널리~알려진 두 곡.
아는 노래가 있다는 것은 오히려 아는 노래에만 집중하게 되는 묘한 편견을 만들기도 하는 것 같다.
다른 노래들은 별로 기억에 남지 않는 것 보니.

허세와 자존심을 똘똘뭉친 10대 사랑의 밀당.
그러나 지능적이고 여우같은 밀당이 아니라 그래도 아직 마음은 순수한 10대.
비록 허영심을 먼저 알아버린 된장녀 주니어도 있고
10대임에도 임신을 걱정해야하는 사고친 커플도 있지만
그래도 아직 상큼 달달한 로맨스. 터프하고 엽기적이고 귀엽고 순진하고.

우리의 T-Bird 멤버. C, A코드만 연주하고 F코드는 어려운 G코드를 열심히 배우고 있는
예비락스타 두디와 터프한 바람둥이 케니키.
귀여운 오리궁뎅이 과감하게 까는 걸 두려워하지 않고 즐기는 로저와 왕자병 말기환자 소니.
그리고 커튼 콜중 뒤돌아 재킷 내려 멋진 등근육을 보여준 우리의 매력적인 대니~!!!

Pink Lady파를 만나볼까? 케니키와 세트아니랄까 터프하고 내숭 싫어하는 리조와
독특한 헤어 마음 착하고 귀여운 프렌치,일찍 돈 많은 오빠의 선물맛을 알아버린 마티와
로저의 엉덩이를 보고 싶다 솔직히 말하는 춤, 표정이 인상적이었던 엽기발랄 잔.
그리고 긴치마 휘날리며 청순미를 뽐내다
사랑을 위해 아빠의 그늘을 벗어나 가죽옷으로 과감하게 변신한 우리의 샌드라 디~!!!

씸플하면서도 모던한 무대와 계단까지 이용한 공간활용이 돋보였다.
그리스하면 떠오르는 청바지에 흰 티. 그리고 독수리를 등에 새긴 검정 가죽자켓.
그리고 보기만 해도 웃음이 터져 나오는 T-Bird들의 헤어 스따~일^^
군무를 출 때 무대 위 적정한 인원배치를 위해 양쪽 끝부분으로 들어갔다 나왔다 하는 센스도
무리하게 다 무대에 배치해 빽빽하게 보이는 것보다 훨씬 좋다.
빨간 미니카의 귀여움이 또한 이 작품의 상징이 아닐까! 유니크함과 세련된 단체복,
미니멀함과 무대를 1.2.3층으로 꽉 채운 가득함이 공존하는 것이
아쉽지도 넘치지도 않는 조화로움으로 다가온다. 뉴버전이라 크게 걱정할 필요는 없는 듯.

군무가 괜찮다. 요즘 노래 잘하는 배우들도 많고 게다가 잘생기고 예쁘고 몸도 좋고 키도 크고.
축복받은 거다~
특히나 댄스경연대회에서는 댄싱위더스타즈~를 보는 듯 난이도 높은 춤으로 톡톡히 눈요기했다.
음향이 빵빵한데도 춤에 비해 노래는 다소 아쉬움은 남는다.
워낙 유명한 노래들이라 그런지 아직 자신의 것으로 소화해내 역량을 다 보여주었다기보다는
틀에 짜 맞춘 듯한 서걱거림이 보이기는 하지만
워낙 기술적인 면에선 뛰어난 젊은이들이니 신나게 듣고 즐기기에 부족함은 크지 않다."
200,5,redangel1***예매자,2014.08.20,조회 59,"공감 2
공감하기","방금 보고 나왔어요ㅋㅋ
라이브 후기","방금 보고 나왔는데... 진짜 재밌네요ㅋㅋ
별 기대없이 봤는데 빵빵터지고 다들 노래도 춤도 뭐하나 빠지는게 없어요
외모도...훈훈하고ㅎㅎ
눈호강 제대로 했네요ㅋㅋ
기회가 된다면 다시 한번 보고싶네요"
201,5,***,2014.08.20,조회 90,"공감 0
공감하기",왜 계속해서 꾸준히 그리스가 공연하고 오픈하는지 알 수있는 공연이었습니다. 그리스 최고에요 ^^,"◆제목: 그리스

◆관람장소: 대학로 유니플렉스 1관

&#8203;◆출연배우: 대니( 양희인 ), 샌디( 최서연), 두디( 유영민 ), 케네키( 손승연 ), 소니( 문지수 ),&#8203;로져( 공민섭 ), 리조( 손지애 ), 프렌치( 김수언 ), 잔( 권한나 ), 마티( 백예은 )

역대 그리스를 한번도 보지 못했던 나로써 다른 뮤지컬들은 많이 봐왔는데 아직도 못본게 이젠 드디어 보고 싶었는데 마침 예공의 푸른별님께서 이렇게 양도를 해주셔서 즐겁게 보고왔습니다. 너무나 그리스를 &#8203;보고싶었는데 불타는 토요일을 보낸것 같아요.
유니플렉스는 지하 4층 까지 내려가야 1층에서 볼수 있게 깊게 파놓은 미로 같았습니다.
아래로 내려가면 2003년 부터의 역대 그리스 포스터들을 쫙 걸어 놨더라구요. 초연에 엄기준, 김소연,김항래 등 진짜로 한국 뮤지컬의 등용문 그리스 였습니다.
그외 포토존도 있었습니다.
안으로 들어갔더니 무대가 꽤나 심플하고 깨끗했습니다.
왜 그리스가 이렇게 대중적인 인기를 얻고 있을까생
각을 해봤습니다. 저는 그 이유가 그리스에는 다양한
청춘들의 고민과 사랑이 있기 때문이라고 생각했지요.

각자의 꿈과 사랑으로 고민하는
청춘들의 이야기와
발랄하고 입에 착착 붙는 노래들도
한 몫 하고 있다고 생각합니다.
워낙 유명한 작품이다보니 아는 넘버들이 많아서 신나고 좋았다.
뮤지컬 그리스에서 가장 잘 알려진 유명한 곡으로는
''Summer Night''과 ''We go together''이 있죠~
제가 뮤지컬 그리스에서

가장 좋아하는 곡은 극 중 핑크레이디의 멤버 중
다수의 남자와 친하게(?) 지내고
어린 녀석이 벌써 사치품을 밝히는 마티가 부르는
''Freddy My Love'' 입니다.
저는 그리스의 모든 배역을 좋아하게 되었는데요,
주인공들 보다 주인공의 친구 역할들을 더 좋아하게 됐어요.
그 중에서 특히 두디와 리조의 역할을 정말 좋아해요.

그리스의 의상은 1950년대 미국의 자유를 표방하는 젊은이들의 사이에서 유행했던 패션으로
뭔가 복고풍 스러웠지만 지금봐도 촌스럽지 않았어요.
''그리스''라는 뜻은 머리에 바르는 포마드 기름을 뜻하는 것으로
티버드파의 대니를 비롯한 친구들이 자꾸 뒤돌아서 취하는 행동과 연관되어있다고 혼자생각.
특유의 철수머리(짱구의 철수스트..☆)와 가죽자켓과 청바지의 믹스매치는 아주 굿굿.
이번에 엉덩이 노출이 있었습니다. ㅎ 이 땐 좀 민망도 하고 웃기기도 하고 그러더라구요.
두디는 좋아하는 프렌치를 응원하고 자신의 꿈도 이루기 위해
비록 C마이너 AAA밖에 못치는 기타 실력이지만
록스타를 꿈꾸는 귀여운 청년이랍니다.ㅋ

리조는 핑크레이디의 리더로
겉모습은 강하지만, 여린역할입니다.
처음에는 내숭 떠는 것 처럼 보이는 샌디를 싫어하지만,
마지막엔 샌디와 의기투합하죠!

이번에 제가 본 뮤지컬 그리스에서
리조역할을 손지애배우님이 하셨는데,
진짜 넋을 놓고 봤답니다.
노래도 잘하시고 아주 그냥 리조역할을 위해 태어나신 분 마냥 ㅋㅋㅋ
그 작은 얼굴에서 어쩜 저런 파이팅스러운 노래가 나오는지 신기했답니다.

남주인공인 대니는 처음에 ''이 자식 바람둥이구만-.-''이랬는데
여주에게 완전 반해서 어떻게 해야할지 안절부절못하고
영화티켓을 얻어서 같이 보러 가기 위해 마음에 없는 여자애와
댄스를 하고..(티켓을 얻자마자 여자앨 버리고 바로 여주에게 달려가기까지ㅋ)
완전 홀딱 반했다는 느낌을 펑펑 줘서 귀여웠어요^^
엔딩에서는 완전 바람둥이 인생을 청산하고 한 여자에게 잡혀살 것 같은 모습이 다분하지요ㅋㅋ

여주인공인 샌디는 이야기를 듣는데 완전 피곤한 집에서
요조숙녀로 자란 아가씨라는 느낌이었습니다.
무엇이 자기다운 건지도 모르고 그냥 어른들이 원하는 상으로 컸다는 그런 느낌?
개인적으로 마음에 들었던건 엔딩인데 마지막에 요조숙녀에서
180도 바뀌는 이유가 대니때문이 아니라 자기다운 모습으로 살고싶다고
결심한게 이유가 좋았어요^^ 그런 의미에서 마지막에 검은 옷.. 핫했습니다.

물론 메인 주인공들의 이야기만 있는게 아니라
친구들의 이야기도 한쌍 커플씩 나오면서 진행됩니다.
그들 중에서 제 마음에 들었던 장면은.. 여자애가 미용학교에 떨어져서
어떻게 학교로 돌아가야 하냐고 울자 남자아이가 우리는 아직 젊고 미래가 있으니까
포기하지 말고 힘내자고 일으켜주는 그 장면이 좋았어요.

&#8203;1부에는 중간 뒷분분에 앉아서 공연을 관람했는데, 소리가 너무 안들리고 무슨 말인지 못알아 들을 정도여서 관람이 힘들었답니다. 그래서 결국 2부시작하기전에 재 빨리 앞좌석에 비어 있던 곳에 앉아서 가까이서 봤는데 소리가 잘 들리더라구요. 왜이리 속이 시원하던지. 역시 가까이서 보니 배우님들 표정과 땀 흘리는 장면을 보니 실감이 나고 함께하는 기분이 들었답니다. 운이 좋았답니다.&#8203;

2시간반동안 시간가는줄 모르고 너무 재밌게 봤어요 +_+ 전혀 지루감이 안느껴 지더라구요,
맨 앞자리 앉은덕에 배우들과 아이컨텍도 많이하고~
처음에 남자배우들은 커다란 헤어 스타일이 다 똑같아서 서로 쌍둥이인줄 ㅎㅎㅎ 누가누군지 못알아봤었답니다~~
공연이 전체적으로 좀 산만한 느낌이 없지 않았답니다.
배우들 다수가 신인이어서 그런 것도 있었겠지만, 뭔가 앞부분엔 어수선한 느낌이 들기도 했구요. 특히 초반에 남자다섯 여자다섯 대사 주고받는 부분에서는, 따라가다가 ''응? 응? 응? 좀 천천히!!!'' 이런 느낌이었달까?ㅋ 배우들이 호흡을 조금만 더 길게해서 속도 조절을 잘 하면 더 괜찮겠다는 생각을 했답니다. 시간이 가면 해결 해주는 부분이겠죠? ㅎ

그 후에도 공연의 전체적 속도가 빠르다는 느낌을 계속해서 받았지만 그래도 속도감이 있어서 그런지 지루하지 않은면이 있어서 나름 신선했어요.
그리고 넘버들이 전체적으로 떼창이 많다보니, 볼륨이 너무 커져서 가사 전달력 떨어지는건... 흠. 좀 안타깝더라구요.

그리고 퍼포먼스적인 움직임이 아니고 확실히 정해진 춤이라면 군무가 좀 정확했으면 좋겠는데, 전체적인 느낌은 군무같지만 움직이는 타이밍과 동작의 디테일 들이 다들 제각각이어서 군무의 매력을 살짝 떨어뜨리는 감이있었습니다. 뮤지컬에서 칼군무를 요구하는건 무리지만 조금만 더 맞추면 확실히 보기 좋을 것 같다는 생각이 들었습니다. 캐스팅이 바뀌면 언젠가는 다시 보고싶은 공연 이었어요. 왜 계속해서 꾸준히 그리스가 공연하고 오픈하는지 알 수있는 공연이었습니다. 그리스 최고에요 ^^"
202,3,***,2014.08.20,조회 85,"공감 1
공감하기",통통튀는 매력의 뮤지컬,오랜만에 친구들이랑 보러가서 신나는 노래랑 춤 덕분에 즐거운 시간보냈어요~ 아는 노래가 나올땐 더 신이나더라구요~ 아무래도 우리나라 학교상황과는 조금 다르지만 그래도 그때의 우리를 돌아볼 수 있는 유익한 시간이였어요~
203,5,***예매자,2014.08.20,조회 105,"공감 1
공감하기",최고의뮤지컬,와 정말신나고 재밌는뮤지컬이었습니다!!!
204,5,q131***,2014.08.20,조회 144,"공감 0
공감하기",3번째관람!,"벌써 3번째관람입니다ㅋㅋ
이젠 나이가 드니까 유치하다고 하는 친구도 있지만ㅠ 제 첫뮤지컬이었던만큼 전 볼때마다 재밌네요ㅋㅋ"
205,5,congb***예매자,2014.08.19,조회 71,"공감 1
공감하기",그리스 씬나요,"그리스 팬이에요
다섯번째봤는데 봐두봐두 신나구 재밌네요
대학로에서는 저번시즌꺼 두번 새로운시즌꺼는 첨봤네요
고은성배우꺼 꼭보구싶었는데
노래도잘하구 멋지네요
노래넘씬나요
열심히 하시는 배우님들 진짜진짜멋져요
공연장 새로생긴지얼마안되서 좋은데요
근데공연전에 왜사진은 못찍게하는지 아쉽네요"
206,4,***예매자,2014.08.19,조회 27,"공감 0
공감하기",재미있고 신나는 공연,"오랫만에 재미있고 신나는 무대였습니다
귀에 익숙한 노래들이 많아 몰입도 쉬웠고 분위기도 좋았습니다
2층에서 봤는데 난간이 있긴 하지만 공연이 시작되면 난간이 자동으로 내려가기 때문에
공연보는데 난간이 걸림돌이 되지는 않습니다
좌석 고르는데 참고가 되었으면 좋겠습니다
다음에 기회가 되면 한번더 보고 싶네요"
207,5,anes***예매자,2014.08.18,조회 91,"공감 0
공감하기",굿,잼있어요
208,5,lovely***,2014.05.14,조회 389,"공감 3
공감하기",베스트삶의 ''윤활유''가 되어준 그리스♥,"대니와 샌디의 귀여운 사랑이야기와 각각의 남자, 여자친구들의 솔직, 발랄, 앙큼한 발칙함까지~!!
고등학생들의 이야기라, 미국의 하이틴 영화를 생생하게 보는 듯한 느낌이 들었어요^^*
오글거리고 유치한 부분도, 그들만의 즐거운 파티 느낌으로 즐겁게 승화시켜서 부담이 없었어요^^♥

유명한 #넘버 ''''Summer Night''''를 들으며, 저도 모르게 따라 불렀네요^^*
특히, 엉덩이 춤과 주크박스 신이 가장 기억에 남네요^^*
정말 반가웠던 뮤지컬 그리스~ 이름처럼 삶의 ''''윤활유''''가 되어주었어요!!"
209,5,blac***예매자,2014.08.18,조회 62,"공감 0
공감하기",익숙한 노래와 춤이 있는 신나는 공연~,"익숙한 노래와 춤으로 신나게 잘 보고 왔어요~
그리스 통해 유명해진 배우들이 많은 만큼 검증된 신인들로 이루어져서 그런지 다들 실력파~
유쾌했습니다."
210,5,kdhki***예매자,2014.08.17,조회 75,"공감 0
공감하기",그리스짱!!,"예전부터 너무 보고싶었던 뮤지컬..

정말 재미있어요~ 꼭!! 보세용"
211,5,choij***예매자,2014.08.16,조회 63,"공감 0
공감하기",재미있어요~~~,"재미있었어요
배우님들다 훌륭하고 가격도 착하구요 강추입니다!!!!"
212,5,rudxo7***예매자,2014.08.16,조회 101,"공감 0
공감하기","대박!!
라이브 후기","이번에 두번째로 그리스를 봤어요!!
1열 12번째에서 봤는데 배우들과 함께 호흡할 수 있어서 너무 좋았어요♥
대박 뮤지컬!! 반했어요~"
213,4,iandh***예매자,2014.08.16,조회 37,"공감 0
공감하기",재밌었어용!!,ㅋㅋ
214,5,jhp9***예매자,2014.08.16,조회 47,"공감 0
공감하기",그리스,그리스!!배우들의 열정이 빛나는 무대였습니다^.^
215,5,jhp9***예매자,2014.08.16,조회 47,"공감 0
공감하기",그리스!!,한순간도 지루하지않은!!정말 재밌었습니다
